sale_id,customer_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue,channel
907,49,25,2024-02-12,2,225.87,0.05,429.15,Online
908,2,22,2024-08-29,1,359.07,0.0,359.07,Direct
909,4,16,2024-03-18,1,131.16,0.05,124.6,Online
910,8,8,2024-01-08,2,436.52,0.0,873.04,Partner
911,103,12,2024-01-03,1,361.12,0.1,325.01,Direct
912,102,5,2024-12-16,2,206.77,0.0,413.54,Online
913,113,13,2024-03-03,2,145.23,0.0,290.46,Direct
914,99,9,2024-04-21,1,228.5,0.0,228.5,Direct
915,13,5,2024-03-07,3,206.77,0.0,620.31,Partner
916,102,8,2024-01-10,5,436.52,0.0,2182.6,Partner
917,42,20,2024-10-18,1,341.71,0.0,341.71,Direct
918,14,7,2024-08-18,1,459.69,0.0,459.69,Online
919,22,16,2024-04-05,2,131.16,0.05,249.2,Direct
920,106,16,2024-07-06,1,131.16,0.15,111.49,Online
921,96,11,2024-12-31,1,251.67,0.0,251.67,Online
922,15,14,2024-03-15,1,194.71,0.0,194.71,Online
923,102,1,2024-02-13,2,202.03,0.0,404.06,Partner
924,117,15,2024-11-17,1,381.95,0.0,381.95,Online
925,104,18,2024-12-29,2,286.03,0.0,572.06,Partner
926,87,11,2024-08-23,1,251.67,0.0,251.67,Online
927,8,2,2024-05-10,2,158.31,0.0,316.62,Direct
928,117,13,2024-01-17,2,145.23,0.0,290.46,Direct
929,10,18,2024-02-01,1,286.03,0.0,286.03,Direct
930,18,23,2024-11-29,1,307.04,0.0,307.04,Online
931,77,13,2024-11-12,1,145.23,0.0,145.23,Direct
932,89,5,2024-07-18,3,206.77,0.0,620.31,Partner
933,51,1,2024-06-08,2,202.03,0.0,404.06,Online
934,98,16,2024-11-03,1,131.16,0.0,131.16,Direct
935,12,7,2024-09-06,2,459.69,0.0,919.38,Online
936,16,13,2024-01-31,1,145.23,0.0,145.23,Partner
937,46,17,2024-07-07,5,362.21,0.0,1811.05,Online
938,28,20,2024-08-12,1,341.71,0.0,341.71,Partner
939,82,25,2024-12-12,3,225.87,0.0,677.61,Direct
940,22,6,2024-03-15,2,133.44,0.0,266.88,Direct
941,115,1,2024-07-04,1,202.03,0.15,171.73,Online
942,3,3,2024-03-24,1,97.31,0.0,97.31,Online
943,112,7,2024-08-01,1,459.69,0.0,459.69,Partner
944,23,16,2024-07-16,1,131.16,0.1,118.04,Partner
945,48,1,2024-05-19,1,202.03,0.05,191.93,Online
946,103,3,2024-06-19,1,97.31,0.1,87.58,Partner
947,46,5,2024-05-23,1,206.77,0.15,175.75,Direct
948,95,24,2024-11-14,3,395.55,0.0,1186.65,Online
949,78,16,2024-12-26,1,131.16,0.05,124.6,Online
950,95,23,2024-06-19,2,307.04,0.05,583.38,Online
951,65,5,2024-01-08,1,206.77,0.0,206.77,Direct
952,48,3,2024-11-03,1,97.31,0.0,97.31,Partner
953,13,12,2024-10-26,1,361.12,0.05,343.06,Partner
954,61,19,2024-05-06,2,138.32,0.1,248.98,Partner
955,5,21,2024-07-17,2,278.4,0.0,556.8,Online
956,35,8,2024-07-11,1,436.52,0.0,436.52,Online
957,15,24,2024-04-29,5,395.55,0.0,1977.75,Partner
958,107,15,2024-05-25,2,381.95,0.0,763.9,Online
959,95,7,2024-01-01,2,459.69,0.0,919.38,Partner
960,94,10,2024-05-14,2,294.85,0.1,530.73,Partner
961,118,22,2024-08-04,2,359.07,0.0,718.14,Direct
962,13,20,2024-10-27,1,341.71,0.0,341.71,Direct
963,94,13,2024-05-27,1,145.23,0.15,123.45,Direct
964,66,12,2024-10-19,3,361.12,0.1,975.02,Direct
965,68,24,2024-05-20,3,395.55,0.0,1186.65,Online
966,6,22,2024-12-16,5,359.07,0.0,1795.35,Partner
967,110,2,2024-06-26,2,158.31,0.0,316.62,Online
968,8,1,2024-02-13,2,202.03,0.05,383.86,Online
969,97,19,2024-10-10,2,138.32,0.15,235.14,Partner
970,52,7,2024-07-14,5,459.69,0.0,2298.45,Direct
971,46,5,2024-04-29,1,206.77,0.1,186.09,Partner
972,10,24,2024-11-06,2,395.55,0.0,791.1,Direct
973,11,14,2024-12-12,1,194.71,0.0,194.71,Partner
974,9,10,2024-08-26,3,294.85,0.1,796.1,Online
975,82,13,2024-04-15,1,145.23,0.0,145.23,Partner
976,71,8,2024-10-27,2,436.52,0.1,785.74,Direct
977,69,10,2024-07-16,2,294.85,0.05,560.22,Partner
978,75,20,2024-10-03,1,341.71,0.1,307.54,Direct
979,77,20,2024-10-01,2,341.71,0.0,683.42,Partner
980,44,11,2024-02-02,1,251.67,0.0,251.67,Direct
981,119,19,2024-07-22,1,138.32,0.05,131.4,Online
982,64,19,2024-09-23,1,138.32,0.0,138.32,Partner
983,42,22,2024-09-24,1,359.07,0.0,359.07,Partner
984,62,15,2024-09-01,2,381.95,0.0,763.9,Online
985,118,6,2024-10-28,1,133.44,0.1,120.1,Direct
986,12,4,2024-04-06,1,395.65,0.0,395.65,Direct
987,32,10,2024-04-08,3,294.85,0.05,840.32,Direct
988,37,19,2024-04-02,2,138.32,0.0,276.64,Online
989,45,15,2024-05-28,1,381.95,0.0,381.95,Partner
990,52,3,2024-10-22,1,97.31,0.1,87.58,Online
991,49,16,2024-07-02,1,131.16,0.0,131.16,Partner
992,8,13,2024-09-21,2,145.23,0.1,261.41,Direct
993,88,4,2024-05-06,1,395.65,0.0,395.65,Direct
994,5,18,2024-09-09,2,286.03,0.0,572.06,Partner
995,117,22,2024-02-24,2,359.07,0.0,718.14,Partner
996,28,20,2024-11-19,1,341.71,0.0,341.71,Partner
997,14,11,2024-02-11,1,251.67,0.0,251.67,Direct
998,79,11,2024-06-10,1,251.67,0.0,251.67,Online
999,88,24,2024-01-16,2,395.55,0.0,791.1,Partner
1000,32,13,2024-05-23,2,145.23,0.0,290.46,Online
1001,100,25,2024-11-06,1,225.87,0.05,214.58,Direct
1002,82,10,2024-02-18,1,294.85,0.05,280.11,Direct
1003,5,12,2024-04-14,2,361.12,0.0,722.24,Online
1004,108,8,2024-09-05,2,436.52,0.0,873.04,Online
1005,23,12,2024-10-17,1,361.12,0.0,361.12,Direct
1006,42,8,2024-05-13,1,436.52,0.1,392.87,Partner
1007,5,7,2024-08-06,3,459.69,0.05,1310.12,Direct
1008,54,12,2024-08-16,1,361.12,0.0,361.12,Online
1009,10,14,2024-11-07,1,194.71,0.0,194.71,Direct
1010,34,1,2024-05-10,1,202.03,0.05,191.93,Direct
1011,16,6,2024-06-22,1,133.44,0.1,120.1,Direct
1012,6,13,2024-04-02,2,145.23,0.05,275.94,Partner
1013,102,9,2024-02-12,3,228.5,0.05,651.23,Direct
1014,15,1,2024-01-27,1,202.03,0.0,202.03,Direct
1015,112,6,2024-10-12,1,133.44,0.05,126.77,Partner
1016,71,16,2024-12-27,1,131.16,0.1,118.04,Partner
1017,45,22,2024-09-06,1,359.07,0.0,359.07,Direct
1018,32,7,2024-11-02,2,459.69,0.0,919.38,Online
1019,35,8,2024-07-22,1,436.52,0.0,436.52,Direct
1020,69,6,2024-12-27,1,133.44,0.0,133.44,Direct
1021,55,23,2024-05-11,1,307.04,0.0,307.04,Partner
1022,56,7,2024-10-16,1,459.69,0.05,436.71,Direct
1023,94,9,2024-11-24,1,228.5,0.05,217.07,Direct
1024,58,1,2024-12-08,1,202.03,0.0,202.03,Online
1025,15,15,2024-07-20,2,381.95,0.0,763.9,Direct
1026,110,6,2024-08-17,1,133.44,0.05,126.77,Direct
1027,66,1,2024-07-08,1,202.03,0.0,202.03,Direct
1028,96,19,2024-04-23,1,138.32,0.0,138.32,Direct
1029,110,25,2024-01-20,3,225.87,0.0,677.61,Partner
1030,57,9,2024-06-29,2,228.5,0.0,457.0,Direct
1031,83,11,2024-10-10,2,251.67,0.0,503.34,Direct
1032,42,3,2024-01-25,1,97.31,0.0,97.31,Partner
1033,72,4,2024-09-19,1,395.65,0.0,395.65,Online
1034,6,5,2024-11-27,1,206.77,0.0,206.77,Partner
1035,44,9,2024-01-29,1,228.5,0.0,228.5,Direct
1036,78,16,2024-03-15,2,131.16,0.0,262.32,Partner
1037,96,25,2024-01-03,1,225.87,0.0,225.87,Direct
1038,46,13,2024-12-12,1,145.23,0.0,145.23,Online
1039,51,6,2024-06-01,2,133.44,0.0,266.88,Online
1040,39,17,2024-10-29,1,362.21,0.1,325.99,Partner
1041,75,11,2024-11-30,1,251.67,0.0,251.67,Direct
1042,25,20,2024-08-29,2,341.71,0.0,683.42,Partner
1043,73,22,2024-07-09,1,359.07,0.05,341.12,Partner
1044,23,19,2024-07-18,1,138.32,0.0,138.32,Direct
1045,50,14,2024-07-10,1,194.71,0.0,194.71,Partner
1046,99,16,2024-07-13,2,131.16,0.0,262.32,Direct
1047,41,12,2024-08-13,1,361.12,0.05,343.06,Direct
1048,29,7,2024-03-14,1,459.69,0.0,459.69,Online
1049,111,19,2024-01-07,1,138.32,0.0,138.32,Partner
1050,100,13,2024-04-09,1,145.23,0.05,137.97,Direct
1051,11,13,2024-03-21,2,145.23,0.05,275.94,Direct
1052,110,16,2024-02-09,1,131.16,0.1,118.04,Online
1053,89,14,2024-07-10,2,194.71,0.0,389.42,Online
1054,56,9,2024-03-12,2,228.5,0.05,434.15,Partner
1055,111,17,2024-02-19,1,362.21,0.15,307.88,Partner
1056,35,15,2024-01-12,2,381.95,0.0,763.9,Online
1057,25,14,2024-02-08,1,194.71,0.0,194.71,Partner
1058,3,11,2024-06-22,1,251.67,0.05,239.09,Partner
1059,53,21,2024-04-29,2,278.4,0.0,556.8,Partner
1060,48,16,2024-02-29,1,131.16,0.0,131.16,Online
1061,52,3,2024-07-06,1,97.31,0.0,97.31,Direct
1062,62,7,2024-06-18,1,459.69,0.0,459.69,Direct
1063,5,21,2024-01-30,1,278.4,0.1,250.56,Direct
1064,18,12,2024-12-31,3,361.12,0.0,1083.36,Partner
1065,32,22,2024-10-10,1,359.07,0.0,359.07,Direct
1066,62,8,2024-08-12,2,436.52,0.0,873.04,Direct
1067,117,20,2024-05-16,2,341.71,0.1,615.08,Partner
1068,113,22,2024-07-29,1,359.07,0.0,359.07,Direct
1069,29,20,2024-03-20,1,341.71,0.05,324.62,Direct
1070,31,25,2024-05-18,1,225.87,0.0,225.87,Online
1071,54,17,2024-05-31,5,362.21,0.1,1629.94,Partner
1072,7,5,2024-03-26,1,206.77,0.0,206.77,Partner
1073,62,24,2024-09-08,1,395.55,0.0,395.55,Direct
1074,106,16,2024-06-11,3,131.16,0.0,393.48,Partner
1075,71,22,2024-09-04,1,359.07,0.0,359.07,Direct
1076,119,15,2024-03-19,1,381.95,0.0,381.95,Online
1077,69,18,2024-01-30,3,286.03,0.0,858.09,Online
1078,30,2,2024-12-08,1,158.31,0.0,158.31,Direct
1079,54,20,2024-10-13,1,341.71,0.0,341.71,Partner
1080,15,5,2024-05-26,1,206.77,0.0,206.77,Direct
1081,119,22,2024-05-11,1,359.07,0.05,341.12,Direct
1082,33,21,2024-07-05,1,278.4,0.0,278.4,Partner
1083,92,24,2024-05-13,1,395.55,0.0,395.55,Direct
1084,81,12,2024-05-01,5,361.12,0.0,1805.6,Direct
1085,86,17,2024-07-18,1,362.21,0.0,362.21,Partner
1086,101,15,2024-07-31,1,381.95,0.05,362.85,Direct
1087,112,21,2024-01-30,1,278.4,0.0,278.4,Online
1088,46,15,2024-05-30,3,381.95,0.0,1145.85,Direct
1089,100,4,2024-11-23,2,395.65,0.0,791.3,Direct
1090,5,3,2024-08-14,1,97.31,0.0,97.31,Online
1091,100,1,2024-06-23,2,202.03,0.1,363.65,Online
1092,40,1,2024-03-12,1,202.03,0.05,191.93,Partner
1093,115,1,2024-01-01,2,202.03,0.0,404.06,Online
1094,78,19,2024-05-26,1,138.32,0.05,131.4,Direct
1095,89,22,2024-07-03,1,359.07,0.05,341.12,Partner
1096,58,10,2024-01-21,2,294.85,0.0,589.7,Partner
1097,7,3,2024-04-21,1,97.31,0.0,97.31,Partner
1098,6,7,2024-10-19,3,459.69,0.0,1379.07,Direct
1099,48,13,2024-03-11,3,145.23,0.15,370.34,Direct
1100,111,17,2024-09-24,1,362.21,0.0,362.21,Direct
1101,36,24,2024-12-30,2,395.55,0.0,791.1,Direct
1102,22,2,2024-04-10,1,158.31,0.05,150.39,Online
1103,72,7,2024-02-10,1,459.69,0.0,459.69,Direct
1104,38,1,2024-11-07,1,202.03,0.0,202.03,Online
1105,105,25,2024-09-10,1,225.87,0.0,225.87,Partner
1106,116,10,2024-03-30,1,294.85,0.0,294.85,Direct
1107,53,7,2024-03-11,1,459.69,0.0,459.69,Online
1108,63,24,2024-12-08,1,395.55,0.1,356.0,Online
1109,29,14,2024-11-17,1,194.71,0.0,194.71,Direct
1110,15,3,2024-10-25,1,97.31,0.1,87.58,Partner
1111,98,13,2024-04-13,2,145.23,0.05,275.94,Direct
1112,59,1,2024-02-03,2,202.03,0.0,404.06,Online
1113,78,3,2024-09-23,1,97.31,0.0,97.31,Partner
1114,51,18,2024-01-29,2,286.03,0.1,514.85,Online
1115,30,2,2024-06-26,5,158.31,0.0,791.55,Partner
1116,82,5,2024-05-24,2,206.77,0.0,413.54,Online
1117,56,2,2024-09-09,1,158.31,0.0,158.31,Direct
1118,47,12,2024-01-08,2,361.12,0.1,650.02,Partner
1119,44,1,2024-09-01,1,202.03,0.1,181.83,Direct
1120,99,18,2024-12-06,2,286.03,0.0,572.06,Partner
1121,45,10,2024-05-07,1,294.85,0.1,265.37,Direct
1122,107,20,2024-10-15,2,341.71,0.0,683.42,Partner
1123,91,8,2024-01-19,3,436.52,0.1,1178.6,Direct
1124,91,17,2024-12-25,1,362.21,0.0,362.21,Partner
1125,105,24,2024-10-21,1,395.55,0.0,395.55,Online
1126,45,12,2024-01-03,3,361.12,0.0,1083.36,Partner
1127,39,18,2024-09-23,2,286.03,0.0,572.06,Partner
1128,4,19,2024-09-21,1,138.32,0.0,138.32,Direct
1129,27,14,2024-03-02,5,194.71,0.0,973.55,Partner
1130,45,15,2024-12-31,1,381.95,0.0,381.95,Direct
1131,77,6,2024-06-13,1,133.44,0.0,133.44,Online
1132,28,23,2024-07-14,2,307.04,0.0,614.08,Online
1133,61,22,2024-02-01,2,359.07,0.05,682.23,Partner
1134,30,6,2024-02-25,1,133.44,0.0,133.44,Online
1135,68,2,2024-09-10,1,158.31,0.0,158.31,Partner
1136,76,22,2024-09-19,2,359.07,0.0,718.14,Direct
1137,83,14,2024-09-28,2,194.71,0.0,389.42,Online
1138,79,15,2024-03-09,2,381.95,0.0,763.9,Direct
1139,94,9,2024-05-04,2,228.5,0.05,434.15,Direct
1140,82,4,2024-04-24,1,395.65,0.0,395.65,Online
1141,16,14,2024-04-03,1,194.71,0.0,194.71,Direct
1142,27,17,2024-02-22,2,362.21,0.05,688.2,Partner
1143,76,15,2024-05-08,1,381.95,0.0,381.95,Online
1144,51,4,2024-01-16,1,395.65,0.0,395.65,Direct
1145,118,17,2024-02-19,1,362.21,0.0,362.21,Online
1146,90,19,2024-04-09,2,138.32,0.0,276.64,Partner
1147,103,8,2024-01-10,3,436.52,0.15,1113.13,Online
1148,106,17,2024-11-22,1,362.21,0.0,362.21,Online
1149,8,19,2024-08-25,1,138.32,0.0,138.32,Online
1150,16,12,2024-05-02,1,361.12,0.0,361.12,Online
1151,23,11,2024-08-15,1,251.67,0.0,251.67,Direct
1152,49,14,2024-06-28,1,194.71,0.0,194.71,Direct
1153,97,3,2024-04-01,1,97.31,0.0,97.31,Direct
1154,72,13,2024-05-19,1,145.23,0.0,145.23,Direct
1155,32,6,2024-08-26,1,133.44,0.0,133.44,Partner
1156,109,3,2024-10-26,2,97.31,0.0,194.62,Online
1157,30,11,2024-05-23,1,251.67,0.05,239.09,Direct
1158,32,3,2024-03-03,1,97.31,0.05,92.44,Direct
1159,45,6,2024-07-26,1,133.44,0.0,133.44,Direct
1160,48,4,2024-10-04,1,395.65,0.1,356.08,Online
1161,35,23,2024-04-26,2,307.04,0.0,614.08,Direct
1162,101,23,2024-03-16,1,307.04,0.0,307.04,Online
1163,88,1,2024-10-20,2,202.03,0.0,404.06,Partner
1164,96,20,2024-07-22,1,341.71,0.05,324.62,Direct
1165,56,11,2024-01-10,1,251.67,0.0,251.67,Online
1166,108,19,2024-07-18,2,138.32,0.0,276.64,Online
1167,40,17,2024-08-03,1,362.21,0.1,325.99,Online
1168,46,22,2024-11-04,1,359.07,0.0,359.07,Online
1169,92,11,2024-01-19,1,251.67,0.0,251.67,Partner
1170,112,10,2024-01-27,1,294.85,0.0,294.85,Partner
1171,38,2,2024-06-22,1,158.31,0.0,158.31,Partner
1172,31,11,2024-05-03,2,251.67,0.1,453.01,Partner
1173,105,14,2024-08-11,1,194.71,0.0,194.71,Online
1174,72,12,2024-06-13,1,361.12,0.0,361.12,Partner
1175,5,23,2024-10-14,3,307.04,0.05,875.06,Direct
1176,45,22,2024-06-15,5,359.07,0.0,1795.35,Online
1177,111,10,2024-03-16,1,294.85,0.0,294.85,Online
1178,75,18,2024-06-29,1,286.03,0.1,257.43,Direct
1179,24,12,2024-08-04,1,361.12,0.0,361.12,Online
1180,108,22,2024-11-19,1,359.07,0.0,359.07,Direct
1181,40,19,2024-07-05,2,138.32,0.1,248.98,Direct
1182,61,9,2024-09-28,1,228.5,0.0,228.5,Direct
1183,59,20,2024-02-05,2,341.71,0.1,615.08,Partner
1184,45,13,2024-08-09,2,145.23,0.1,261.41,Direct
1185,78,10,2024-09-15,2,294.85,0.0,589.7,Online
1186,26,19,2024-01-11,5,138.32,0.1,622.44,Direct
1187,11,6,2024-03-12,1,133.44,0.15,113.42,Partner
1188,37,15,2024-07-22,5,381.95,0.15,1623.29,Partner
1189,90,7,2024-11-20,3,459.69,0.0,1379.07,Direct
1190,78,2,2024-01-21,2,158.31,0.0,316.62,Direct
1191,68,25,2024-11-24,1,225.87,0.0,225.87,Online
1192,1,8,2024-05-16,1,436.52,0.0,436.52,Online
1193,55,19,2024-11-15,5,138.32,0.1,622.44,Partner
1194,101,11,2024-11-17,2,251.67,0.0,503.34,Online
1195,15,13,2024-01-19,1,145.23,0.0,145.23,Online
1196,46,18,2024-02-21,1,286.03,0.1,257.43,Partner
1197,36,9,2024-03-03,1,228.5,0.1,205.65,Online
1198,22,17,2024-01-07,1,362.21,0.0,362.21,Partner
1199,44,8,2024-05-01,3,436.52,0.0,1309.56,Direct
1200,10,18,2024-05-27,2,286.03,0.0,572.06,Direct
1201,59,3,2024-06-05,1,97.31,0.0,97.31,Partner
1202,89,11,2024-11-27,1,251.67,0.0,251.67,Direct
1203,80,7,2024-03-02,1,459.69,0.0,459.69,Direct
1204,103,10,2024-10-31,2,294.85,0.0,589.7,Online
1205,103,23,2024-05-17,1,307.04,0.05,291.69,Direct
1206,6,22,2024-08-26,2,359.07,0.0,718.14,Online
1207,105,16,2024-09-30,1,131.16,0.05,124.6,Direct
1208,49,9,2024-08-13,1,228.5,0.1,205.65,Direct
1209,42,5,2024-09-18,1,206.77,0.0,206.77,Direct
1210,70,21,2024-05-30,1,278.4,0.0,278.4,Partner
1211,61,19,2024-10-22,1,138.32,0.05,131.4,Partner
1212,103,5,2024-05-20,2,206.77,0.0,413.54,Direct
1213,109,18,2024-02-14,1,286.03,0.0,286.03,Online
1214,58,8,2024-10-06,1,436.52,0.0,436.52,Partner
1215,58,13,2024-08-20,1,145.23,0.05,137.97,Online
1216,46,25,2024-12-21,2,225.87,0.1,406.57,Online
1217,78,12,2024-04-23,1,361.12,0.0,361.12,Online
1218,35,22,2024-07-16,1,359.07,0.15,305.21,Direct
1219,47,25,2024-10-07,1,225.87,0.1,203.28,Online
1220,73,2,2024-07-06,1,158.31,0.0,158.31,Partner
1221,12,17,2024-10-07,1,362.21,0.0,362.21,Partner
1222,46,8,2024-11-09,1,436.52,0.1,392.87,Partner
1223,95,7,2024-08-28,3,459.69,0.0,1379.07,Partner
1224,110,22,2024-01-16,1,359.07,0.0,359.07,Direct
1225,102,13,2024-06-19,1,145.23,0.05,137.97,Direct
1226,73,8,2024-04-06,1,436.52,0.1,392.87,Online
1227,15,24,2024-10-06,1,395.55,0.0,395.55,Partner
1228,89,24,2024-10-26,1,395.55,0.0,395.55,Partner
1229,91,12,2024-01-07,1,361.12,0.0,361.12,Partner
1230,83,2,2024-03-24,1,158.31,0.0,158.31,Direct
1231,60,10,2024-06-14,2,294.85,0.05,560.22,Online
1232,79,22,2024-06-15,3,359.07,0.05,1023.35,Partner
1233,5,4,2024-05-18,1,395.65,0.1,356.08,Partner
1234,43,18,2024-04-20,1,286.03,0.05,271.73,Partner
1235,83,11,2024-01-30,1,251.67,0.0,251.67,Direct
1236,100,10,2024-03-22,1,294.85,0.05,280.11,Online
1237,65,10,2024-02-04,3,294.85,0.0,884.55,Online
1238,39,8,2024-06-27,1,436.52,0.0,436.52,Partner
1239,25,17,2024-12-02,3,362.21,0.15,923.64,Direct
1240,107,15,2024-09-21,5,381.95,0.0,1909.75,Partner
1241,107,14,2024-08-13,1,194.71,0.0,194.71,Partner
1242,73,3,2024-02-25,1,97.31,0.1,87.58,Online
1243,39,4,2024-04-25,5,395.65,0.0,1978.25,Online
1244,54,18,2024-03-20,1,286.03,0.0,286.03,Partner
1245,75,22,2024-06-21,1,359.07,0.0,359.07,Online
1246,94,21,2024-06-29,3,278.4,0.0,835.2,Direct
1247,41,12,2024-12-11,5,361.12,0.1,1625.04,Direct
1248,42,15,2024-11-11,1,381.95,0.0,381.95,Online
1249,119,7,2024-05-21,1,459.69,0.0,459.69,Online
1250,119,7,2024-02-18,1,459.69,0.0,459.69,Online
1251,87,11,2024-08-31,1,251.67,0.05,239.09,Partner
1252,46,9,2024-11-18,2,228.5,0.0,457.0,Online
1253,18,10,2024-11-19,1,294.85,0.0,294.85,Online
1254,37,6,2024-03-06,1,133.44,0.1,120.1,Partner
1255,90,16,2024-02-22,1,131.16,0.0,131.16,Direct
1256,7,6,2024-07-29,1,133.44,0.0,133.44,Online
1257,100,11,2024-10-26,1,251.67,0.0,251.67,Direct
1258,88,4,2024-09-11,2,395.65,0.0,791.3,Partner
1259,29,17,2024-10-19,1,362.21,0.0,362.21,Direct
1260,84,11,2024-08-01,1,251.67,0.0,251.67,Partner
1261,112,13,2024-11-14,1,145.23,0.0,145.23,Online
1262,37,19,2024-02-26,1,138.32,0.0,138.32,Partner
1263,27,20,2024-08-19,2,341.71,0.0,683.42,Online
1264,99,20,2024-08-22,2,341.71,0.0,683.42,Partner
1265,69,2,2024-06-29,3,158.31,0.0,474.93,Partner
1266,86,13,2024-06-29,2,145.23,0.05,275.94,Partner
1267,70,17,2024-09-26,2,362.21,0.0,724.42,Online
1268,93,1,2024-10-31,5,202.03,0.0,1010.15,Partner
1269,46,9,2024-11-27,3,228.5,0.0,685.5,Partner
1270,115,21,2024-01-04,2,278.4,0.1,501.12,Online
1271,104,17,2024-09-12,1,362.21,0.1,325.99,Partner
1272,55,13,2024-08-15,2,145.23,0.0,290.46,Partner
1273,5,3,2024-04-04,1,97.31,0.0,97.31,Online
1274,59,18,2024-06-04,2,286.03,0.15,486.25,Direct
1275,47,18,2024-08-11,1,286.03,0.05,271.73,Online
1276,69,18,2024-07-12,1,286.03,0.05,271.73,Online
1277,64,22,2024-04-28,5,359.07,0.0,1795.35,Direct
1278,95,16,2024-06-18,5,131.16,0.0,655.8,Partner
1279,3,14,2024-11-07,2,194.71,0.1,350.48,Direct
1280,53,9,2024-06-15,1,228.5,0.0,228.5,Direct
1281,59,12,2024-08-06,1,361.12,0.0,361.12,Direct
1282,54,16,2024-01-14,1,131.16,0.0,131.16,Direct
1283,63,16,2024-05-11,1,131.16,0.05,124.6,Online
1284,110,16,2024-09-11,3,131.16,0.0,393.48,Partner
1285,43,1,2024-10-01,1,202.03,0.0,202.03,Partner
1286,97,9,2024-10-02,1,228.5,0.0,228.5,Online
1287,91,18,2024-08-11,1,286.03,0.05,271.73,Online
1288,39,1,2024-09-21,2,202.03,0.0,404.06,Online
1289,74,17,2024-12-16,1,362.21,0.1,325.99,Partner
1290,85,18,2024-07-18,3,286.03,0.05,815.19,Partner
1291,15,24,2024-07-02,1,395.55,0.0,395.55,Direct
1292,17,18,2024-10-31,1,286.03,0.0,286.03,Online
1293,70,14,2024-06-28,5,194.71,0.0,973.55,Partner
1294,91,17,2024-01-06,2,362.21,0.1,651.98,Online
1295,118,15,2024-02-04,2,381.95,0.0,763.9,Online
1296,33,24,2024-04-27,1,395.55,0.05,375.77,Direct
1297,36,18,2024-07-28,1,286.03,0.05,271.73,Partner
1298,61,16,2024-09-13,1,131.16,0.05,124.6,Partner
1299,70,10,2024-11-28,2,294.85,0.05,560.22,Online
1300,12,2,2024-10-20,1,158.31,0.05,150.39,Direct
1301,71,18,2024-04-06,1,286.03,0.05,271.73,Partner
1302,7,20,2024-09-06,1,341.71,0.0,341.71,Partner
1303,74,15,2024-08-13,1,381.95,0.0,381.95,Online
1304,21,21,2024-10-27,2,278.4,0.0,556.8,Partner
1305,43,21,2024-12-20,2,278.4,0.0,556.8,Online
1306,73,3,2024-02-17,1,97.31,0.0,97.31,Direct
1307,100,15,2024-07-04,2,381.95,0.0,763.9,Partner
1308,62,9,2024-07-06,1,228.5,0.0,228.5,Direct
1309,64,4,2024-06-08,1,395.65,0.0,395.65,Online
1310,51,24,2024-03-30,5,395.55,0.0,1977.75,Direct
1311,105,1,2024-12-01,2,202.03,0.0,404.06,Partner
1312,61,3,2024-12-19,2,97.31,0.0,194.62,Partner
1313,9,7,2024-09-17,1,459.69,0.0,459.69,Partner
1314,3,25,2024-11-19,2,225.87,0.0,451.74,Direct
1315,5,13,2024-09-25,1,145.23,0.0,145.23,Partner
1316,57,13,2024-09-18,1,145.23,0.0,145.23,Direct
1317,90,13,2024-09-15,1,145.23,0.0,145.23,Direct
1318,92,16,2024-07-30,2,131.16,0.0,262.32,Direct
1319,38,20,2024-01-31,1,341.71,0.0,341.71,Online
1320,120,14,2024-10-16,5,194.71,0.0,973.55,Online
1321,37,23,2024-02-24,1,307.04,0.0,307.04,Partner
1322,3,20,2024-10-18,1,341.71,0.1,307.54,Online
1323,13,23,2024-11-21,1,307.04,0.0,307.04,Online
1324,84,20,2024-01-22,2,341.71,0.1,615.08,Online
1325,115,7,2024-07-29,1,459.69,0.0,459.69,Direct
1326,47,17,2024-01-02,2,362.21,0.0,724.42,Partner
1327,36,3,2024-12-29,2,97.31,0.0,194.62,Online
1328,82,12,2024-10-10,1,361.12,0.0,361.12,Direct
1329,30,16,2024-06-04,3,131.16,0.0,393.48,Partner
1330,79,3,2024-02-20,2,97.31,0.0,194.62,Online
1331,76,1,2024-01-08,2,202.03,0.1,363.65,Online
1332,14,9,2024-01-16,1,228.5,0.0,228.5,Direct
1333,82,7,2024-03-30,1,459.69,0.1,413.72,Partner
1334,111,6,2024-10-10,1,133.44,0.0,133.44,Online
1335,1,12,2024-05-16,5,361.12,0.0,1805.6,Online
1336,110,13,2024-09-29,1,145.23,0.1,130.71,Online
1337,40,11,2024-03-14,1,251.67,0.0,251.67,Online
1338,4,19,2024-04-11,1,138.32,0.05,131.4,Partner
1339,42,2,2024-11-04,1,158.31,0.0,158.31,Direct
1340,83,2,2024-03-15,3,158.31,0.05,451.18,Direct
1341,15,15,2024-09-22,2,381.95,0.0,763.9,Online
1342,44,19,2024-02-24,1,138.32,0.05,131.4,Direct
1343,61,7,2024-02-21,1,459.69,0.0,459.69,Direct
1344,110,25,2024-03-28,1,225.87,0.0,225.87,Online
1345,49,24,2024-09-08,3,395.55,0.0,1186.65,Partner
1346,65,4,2024-11-09,2,395.65,0.0,791.3,Partner
1347,68,7,2024-02-01,1,459.69,0.1,413.72,Online
1348,89,22,2024-01-07,3,359.07,0.15,915.63,Online
