sale_id,customer_sk,product_sk,date_id,channel,quantity,unit_price,discount_rate,revenue
1005,28,12,20241017,Direct,1,361.12,0.0,361.12
1006,48,8,20240513,Partner,1,436.52,0.1,392.87
1007,6,7,20240806,Direct,3,459.69,0.05,1310.12
1008,62,12,20240816,Online,1,361.12,0.0,361.12
1009,11,14,20241107,Direct,1,194.71,0.0,194.71
1010,40,1,20240510,Direct,1,202.03,0.05,191.93
1011,19,6,20240622,Direct,1,133.44,0.1,120.1
1012,7,13,20240402,Partner,2,145.23,0.05,275.94
1013,120,9,20240212,Direct,3,228.5,0.05,651.23
1014,18,1,20240127,Direct,1,202.03,0.0,202.03
1015,132,6,20241012,Partner,1,133.44,0.05,126.77
1016,83,16,20241227,Partner,1,131.16,0.1,118.04
1017,51,22,20240906,Direct,1,359.07,0.0,359.07
1018,38,7,20241102,Online,2,459.69,0.0,919.38
1019,41,8,20240722,Direct,1,436.52,0.0,436.52
1020,81,6,20241227,Direct,1,133.44,0.0,133.44
1021,63,23,20240511,Partner,1,307.04,0.0,307.04
1022,64,7,20241016,Direct,1,459.69,0.05,436.71
1023,110,9,20241124,Direct,1,228.5,0.05,217.07
1024,66,1,20241208,Online,1,202.03,0.0,202.03
1025,18,15,20240720,Direct,2,381.95,0.0,763.9
1026,130,6,20240817,Direct,1,133.44,0.05,126.77
1027,76,1,20240708,Direct,1,202.03,0.0,202.03
1028,112,19,20240423,Direct,1,138.32,0.0,138.32
1029,130,25,20240120,Partner,3,225.87,0.0,677.61
1030,65,9,20240629,Direct,2,228.5,0.0,457.0
1031,97,11,20241010,Direct,2,251.67,0.0,503.34
1032,48,3,20240125,Partner,1,97.31,0.0,97.31
1033,85,4,20240919,Online,1,395.65,0.0,395.65
1034,7,5,20241127,Partner,1,206.77,0.0,206.77
1035,50,9,20240129,Direct,1,228.5,0.0,228.5
1036,91,16,20240315,Partner,2,131.16,0.0,262.32
1037,112,25,20240103,Direct,1,225.87,0.0,225.87
1038,52,13,20241212,Online,1,145.23,0.0,145.23
1039,58,6,20240601,Online,2,133.44,0.0,266.88
1040,45,17,20241029,Partner,1,362.21,0.1,325.99
1041,88,11,20241130,Direct,1,251.67,0.0,251.67
1042,31,20,20240829,Partner,2,341.71,0.0,683.42
1043,86,22,20240709,Partner,1,359.07,0.05,341.12
1044,27,19,20240718,Direct,1,138.32,0.0,138.32
1045,57,14,20240710,Partner,1,194.71,0.0,194.71
1046,116,16,20240713,Direct,2,131.16,0.0,262.32
1047,47,12,20240813,Direct,1,361.12,0.05,343.06
1048,35,7,20240314,Online,1,459.69,0.0,459.69
1049,131,19,20240107,Partner,1,138.32,0.0,138.32
1050,117,13,20240409,Direct,1,145.23,0.05,137.97
1051,12,13,20240321,Direct,2,145.23,0.05,275.94
1052,130,16,20240209,Online,1,131.16,0.1,118.04
1053,103,14,20240710,Online,2,194.71,0.0,389.42
1054,64,9,20240312,Partner,2,228.5,0.05,434.15
1055,131,17,20240219,Partner,1,362.21,0.15,307.88
1056,41,15,20240112,Online,2,381.95,0.0,763.9
1057,30,14,20240208,Partner,1,194.71,0.0,194.71
1058,3,11,20240622,Partner,1,251.67,0.05,239.09
1059,60,21,20240429,Partner,2,278.4,0.0,556.8
1060,55,16,20240229,Online,1,131.16,0.0,131.16
1061,59,3,20240706,Direct,1,97.31,0.0,97.31
1062,70,7,20240618,Direct,1,459.69,0.0,459.69
1063,6,21,20240130,Direct,1,278.4,0.1,250.56
1064,21,12,20241231,Partner,3,361.12,0.0,1083.36
1065,38,22,20241010,Direct,1,359.07,0.0,359.07
1066,71,8,20240812,Direct,2,436.52,0.0,873.04
1067,137,20,20240516,Partner,2,341.71,0.1,615.08
1068,133,22,20240729,Direct,1,359.07,0.0,359.07
1069,35,20,20240320,Direct,1,341.71,0.05,324.62
1070,37,25,20240518,Online,1,225.87,0.0,225.87
1071,61,17,20240531,Partner,5,362.21,0.1,1629.94
1072,8,5,20240326,Partner,1,206.77,0.0,206.77
1073,71,24,20240908,Direct,1,395.55,0.0,395.55
1074,125,16,20240611,Partner,3,131.16,0.0,393.48
1075,83,22,20240904,Direct,1,359.07,0.0,359.07
1076,139,15,20240319,Online,1,381.95,0.0,381.95
1077,81,18,20240130,Online,3,286.03,0.0,858.09
1078,36,2,20241208,Direct,1,158.31,0.0,158.31
1079,62,20,20241013,Partner,1,341.71,0.0,341.71
1080,18,5,20240526,Direct,1,206.77,0.0,206.77
1081,139,22,20240511,Direct,1,359.07,0.05,341.12
1082,39,21,20240705,Partner,1,278.4,0.0,278.4
1083,107,24,20240513,Direct,1,395.55,0.0,395.55
1084,95,12,20240501,Direct,5,361.12,0.0,1805.6
1085,100,17,20240718,Partner,1,362.21,0.0,362.21
1086,119,15,20240731,Direct,1,381.95,0.05,362.85
1087,132,21,20240130,Online,1,278.4,0.0,278.4
1088,52,15,20240530,Direct,3,381.95,0.0,1145.85
1089,118,4,20241123,Direct,2,395.65,0.0,791.3
1090,6,3,20240814,Online,1,97.31,0.0,97.31
1091,117,1,20240623,Online,2,202.03,0.1,363.65
1092,46,1,20240312,Partner,1,202.03,0.05,191.93
1093,135,1,20240101,Online,2,202.03,0.0,404.06
1094,91,19,20240526,Direct,1,138.32,0.05,131.4
1095,103,22,20240703,Partner,1,359.07,0.05,341.12
1096,66,10,20240121,Partner,2,294.85,0.0,589.7
1097,8,3,20240421,Partner,1,97.31,0.0,97.31
1098,7,7,20241019,Direct,3,459.69,0.0,1379.07
1099,55,13,20240311,Direct,3,145.23,0.15,370.34
1100,131,17,20240924,Direct,1,362.21,0.0,362.21
1101,42,24,20241230,Direct,2,395.55,0.0,791.1
1102,26,2,20240410,Online,1,158.31,0.05,150.39
1103,84,7,20240210,Direct,1,459.69,0.0,459.69
1104,44,1,20241107,Online,1,202.03,0.0,202.03
1105,124,25,20240910,Partner,1,225.87,0.0,225.87
1106,136,10,20240330,Direct,1,294.85,0.0,294.85
1107,60,7,20240311,Online,1,459.69,0.0,459.69
1108,72,24,20241208,Online,1,395.55,0.1,356.0
1109,35,14,20241117,Direct,1,194.71,0.0,194.71
1110,18,3,20241025,Partner,1,97.31,0.1,87.58
1111,114,13,20240413,Direct,2,145.23,0.05,275.94
1112,67,1,20240203,Online,2,202.03,0.0,404.06
1113,91,3,20240923,Partner,1,97.31,0.0,97.31
1114,58,18,20240129,Online,2,286.03,0.1,514.85
1115,36,2,20240626,Partner,5,158.31,0.0,791.55
1116,96,5,20240524,Online,2,206.77,0.0,413.54
1117,64,2,20240909,Direct,1,158.31,0.0,158.31
1118,53,12,20240108,Partner,2,361.12,0.1,650.02
1119,50,1,20240901,Direct,1,202.03,0.1,181.83
1120,116,18,20241206,Partner,2,286.03,0.0,572.06
1121,51,10,20240507,Direct,1,294.85,0.1,265.37
1122,126,20,20241015,Partner,2,341.71,0.0,683.42
1123,106,8,20240119,Direct,3,436.52,0.1,1178.6
1124,106,17,20241225,Partner,1,362.21,0.0,362.21
1125,124,24,20241021,Online,1,395.55,0.0,395.55
1126,51,12,20240103,Partner,3,361.12,0.0,1083.36
1127,45,18,20240923,Partner,2,286.03,0.0,572.06
1128,5,19,20240921,Direct,1,138.32,0.0,138.32
1129,33,14,20240302,Partner,5,194.71,0.0,973.55
1130,51,15,20241231,Direct,1,381.95,0.0,381.95
1131,90,6,20240613,Online,1,133.44,0.0,133.44
1132,34,23,20240714,Online,2,307.04,0.0,614.08
1133,69,22,20240201,Partner,2,359.07,0.05,682.23
1134,36,6,20240225,Online,1,133.44,0.0,133.44
1135,80,2,20240910,Partner,1,158.31,0.0,158.31
1136,89,22,20240919,Direct,2,359.07,0.0,718.14
1137,97,14,20240928,Online,2,194.71,0.0,389.42
1138,92,15,20240309,Direct,2,381.95,0.0,763.9
1139,110,9,20240504,Direct,2,228.5,0.05,434.15
1140,96,4,20240424,Online,1,395.65,0.0,395.65
1141,19,14,20240403,Direct,1,194.71,0.0,194.71
1142,33,17,20240222,Partner,2,362.21,0.05,688.2
1143,89,15,20240508,Online,1,381.95,0.0,381.95
1144,58,4,20240116,Direct,1,395.65,0.0,395.65
1145,138,17,20240219,Online,1,362.21,0.0,362.21
1146,104,19,20240409,Partner,2,138.32,0.0,276.64
1147,121,8,20240110,Online,3,436.52,0.15,1113.13
1148,125,17,20241122,Online,1,362.21,0.0,362.21
1149,9,19,20240825,Online,1,138.32,0.0,138.32
1150,19,12,20240502,Online,1,361.12,0.0,361.12
1151,28,11,20240815,Direct,1,251.67,0.0,251.67
1152,56,14,20240628,Direct,1,194.71,0.0,194.71
1153,113,3,20240401,Direct,1,97.31,0.0,97.31
1154,84,13,20240519,Direct,1,145.23,0.0,145.23
1155,38,6,20240826,Partner,1,133.44,0.0,133.44
1156,129,3,20241026,Online,2,97.31,0.0,194.62
1157,36,11,20240523,Direct,1,251.67,0.05,239.09
1158,38,3,20240303,Direct,1,97.31,0.05,92.44
1159,51,6,20240726,Direct,1,133.44,0.0,133.44
1160,55,4,20241004,Online,1,395.65,0.1,356.08
1161,41,23,20240426,Direct,2,307.04,0.0,614.08
1162,119,23,20240316,Online,1,307.04,0.0,307.04
1163,102,1,20241020,Partner,2,202.03,0.0,404.06
1164,112,20,20240722,Direct,1,341.71,0.05,324.62
1165,64,11,20240110,Online,1,251.67,0.0,251.67
1166,127,19,20240718,Online,2,138.32,0.0,276.64
1167,46,17,20240803,Online,1,362.21,0.1,325.99
1168,52,22,20241104,Online,1,359.07,0.0,359.07
1169,107,11,20240119,Partner,1,251.67,0.0,251.67
1170,132,10,20240127,Partner,1,294.85,0.0,294.85
1171,44,2,20240622,Partner,1,158.31,0.0,158.31
1172,37,11,20240503,Partner,2,251.67,0.1,453.01
1173,124,14,20240811,Online,1,194.71,0.0,194.71
1174,84,12,20240613,Partner,1,361.12,0.0,361.12
1175,6,23,20241014,Direct,3,307.04,0.05,875.06
1176,51,22,20240615,Online,5,359.07,0.0,1795.35
1177,131,10,20240316,Online,1,294.85,0.0,294.85
1178,88,18,20240629,Direct,1,286.03,0.1,257.43
1179,29,12,20240804,Online,1,361.12,0.0,361.12
1180,127,22,20241119,Direct,1,359.07,0.0,359.07
1181,46,19,20240705,Direct,2,138.32,0.1,248.98
1182,69,9,20240928,Direct,1,228.5,0.0,228.5
1183,67,20,20240205,Partner,2,341.71,0.1,615.08
1184,51,13,20240809,Direct,2,145.23,0.1,261.41
1185,91,10,20240915,Online,2,294.85,0.0,589.7
1186,32,19,20240111,Direct,5,138.32,0.1,622.44
1187,12,6,20240312,Partner,1,133.44,0.15,113.42
1188,43,15,20240722,Partner,5,381.95,0.15,1623.29
1189,105,7,20241120,Direct,3,459.69,0.0,1379.07
1190,91,2,20240121,Direct,2,158.31,0.0,316.62
1191,80,25,20241124,Online,1,225.87,0.0,225.87
1192,1,8,20240516,Online,1,436.52,0.0,436.52
1193,63,19,20241115,Partner,5,138.32,0.1,622.44
1194,119,11,20241117,Online,2,251.67,0.0,503.34
1195,18,13,20240119,Online,1,145.23,0.0,145.23
1196,52,18,20240221,Partner,1,286.03,0.1,257.43
1197,42,9,20240303,Online,1,228.5,0.1,205.65
1198,26,17,20240107,Partner,1,362.21,0.0,362.21
1199,50,8,20240501,Direct,3,436.52,0.0,1309.56
1200,11,18,20240527,Direct,2,286.03,0.0,572.06
1201,67,3,20240605,Partner,1,97.31,0.0,97.31
1202,103,11,20241127,Direct,1,251.67,0.0,251.67
1203,94,7,20240302,Direct,1,459.69,0.0,459.69
1204,122,10,20241031,Online,2,294.85,0.0,589.7
1205,121,23,20240517,Direct,1,307.04,0.05,291.69
1206,7,22,20240826,Online,2,359.07,0.0,718.14
1207,124,16,20240930,Direct,1,131.16,0.05,124.6
1208,56,9,20240813,Direct,1,228.5,0.1,205.65
1209,48,5,20240918,Direct,1,206.77,0.0,206.77
1210,82,21,20240530,Partner,1,278.4,0.0,278.4
1211,69,19,20241022,Partner,1,138.32,0.05,131.4
1212,121,5,20240520,Direct,2,206.77,0.0,413.54
1213,128,18,20240214,Online,1,286.03,0.0,286.03
1214,66,8,20241006,Partner,1,436.52,0.0,436.52
1215,66,13,20240820,Online,1,145.23,0.05,137.97
1216,52,25,20241221,Online,2,225.87,0.1,406.57
1217,91,12,20240423,Online,1,361.12,0.0,361.12
1218,41,22,20240716,Direct,1,359.07,0.15,305.21
1219,54,25,20241007,Online,1,225.87,0.1,203.28
1220,86,2,20240706,Partner,1,158.31,0.0,158.31
1221,15,17,20241007,Partner,1,362.21,0.0,362.21
1222,52,8,20241109,Partner,1,436.52,0.1,392.87
1223,111,7,20240828,Partner,3,459.69,0.0,1379.07
1224,130,22,20240116,Direct,1,359.07,0.0,359.07
1225,120,13,20240619,Direct,1,145.23,0.05,137.97
1226,86,8,20240406,Online,1,436.52,0.1,392.87
1227,18,24,20241006,Partner,1,395.55,0.0,395.55
1228,103,24,20241026,Partner,1,395.55,0.0,395.55
1229,106,12,20240107,Partner,1,361.12,0.0,361.12
1230,97,2,20240324,Direct,1,158.31,0.0,158.31
1231,68,10,20240614,Online,2,294.85,0.05,560.22
1232,93,22,20240615,Partner,3,359.07,0.05,1023.35
1233,6,4,20240518,Partner,1,395.65,0.1,356.08
1234,49,18,20240420,Partner,1,286.03,0.05,271.73
1235,97,11,20240130,Direct,1,251.67,0.0,251.67
1236,117,10,20240322,Online,1,294.85,0.05,280.11
1237,75,10,20240204,Online,3,294.85,0.0,884.55
1238,45,8,20240627,Partner,1,436.52,0.0,436.52
1239,31,17,20241202,Direct,3,362.21,0.15,923.64
1240,126,15,20240921,Partner,5,381.95,0.0,1909.75
1241,126,14,20240813,Partner,1,194.71,0.0,194.71
1242,86,3,20240225,Online,1,97.31,0.1,87.58
1243,45,4,20240425,Online,5,395.65,0.0,1978.25
1244,61,18,20240320,Partner,1,286.03,0.0,286.03
1245,88,22,20240621,Online,1,359.07,0.0,359.07
1246,110,21,20240629,Direct,3,278.4,0.0,835.2
1247,47,12,20241211,Direct,5,361.12,0.1,1625.04
1248,48,15,20241111,Online,1,381.95,0.0,381.95
1249,139,7,20240521,Online,1,459.69,0.0,459.69
1250,139,7,20240218,Online,1,459.69,0.0,459.69
1251,101,11,20240831,Partner,1,251.67,0.05,239.09
1252,52,9,20241118,Online,2,228.5,0.0,457.0
1253,21,10,20241119,Online,1,294.85,0.0,294.85
1254,43,6,20240306,Partner,1,133.44,0.1,120.1
1255,104,16,20240222,Direct,1,131.16,0.0,131.16
1256,8,6,20240729,Online,1,133.44,0.0,133.44
1257,118,11,20241026,Direct,1,251.67,0.0,251.67
1258,102,4,20240911,Partner,2,395.65,0.0,791.3
1259,35,17,20241019,Direct,1,362.21,0.0,362.21
1260,98,11,20240801,Partner,1,251.67,0.0,251.67
1261,132,13,20241114,Online,1,145.23,0.0,145.23
1262,43,19,20240226,Partner,1,138.32,0.0,138.32
1263,33,20,20240819,Online,2,341.71,0.0,683.42
1264,116,20,20240822,Partner,2,341.71,0.0,683.42
1265,81,2,20240629,Partner,3,158.31,0.0,474.93
1266,100,13,20240629,Partner,2,145.23,0.05,275.94
1267,82,17,20240926,Online,2,362.21,0.0,724.42
1268,109,1,20241031,Partner,5,202.03,0.0,1010.15
1269,52,9,20241127,Partner,3,228.5,0.0,685.5
1270,135,21,20240104,Online,2,278.4,0.1,501.12
1271,123,17,20240912,Partner,1,362.21,0.1,325.99
1272,63,13,20240815,Partner,2,145.23,0.0,290.46
1273,6,3,20240404,Online,1,97.31,0.0,97.31
1274,67,18,20240604,Direct,2,286.03,0.15,486.25
1275,54,18,20240811,Online,1,286.03,0.05,271.73
1276,81,18,20240712,Online,1,286.03,0.05,271.73
1277,73,22,20240428,Direct,5,359.07,0.0,1795.35
1278,111,16,20240618,Partner,5,131.16,0.0,655.8
1279,4,14,20241107,Direct,2,194.71,0.1,350.48
1280,60,9,20240615,Direct,1,228.5,0.0,228.5
1281,67,12,20240806,Direct,1,361.12,0.0,361.12
1282,61,16,20240114,Direct,1,131.16,0.0,131.16
1283,72,16,20240511,Online,1,131.16,0.05,124.6
1284,130,16,20240911,Partner,3,131.16,0.0,393.48
1285,49,1,20241001,Partner,1,202.03,0.0,202.03
1286,113,9,20241002,Online,1,228.5,0.0,228.5
1287,106,18,20240811,Online,1,286.03,0.05,271.73
1288,45,1,20240921,Online,2,202.03,0.0,404.06
1289,87,17,20241216,Partner,1,362.21,0.1,325.99
1290,99,18,20240718,Partner,3,286.03,0.05,815.19
1291,18,24,20240702,Direct,1,395.55,0.0,395.55
1292,20,18,20241031,Online,1,286.03,0.0,286.03
1293,82,14,20240628,Partner,5,194.71,0.0,973.55
1294,106,17,20240106,Online,2,362.21,0.1,651.98
1295,138,15,20240204,Online,2,381.95,0.0,763.9
1296,39,24,20240427,Direct,1,395.55,0.05,375.77
1297,42,18,20240728,Partner,1,286.03,0.05,271.73
1298,69,16,20240913,Partner,1,131.16,0.05,124.6
1299,82,10,20241128,Online,2,294.85,0.05,560.22
1300,15,2,20241020,Direct,1,158.31,0.05,150.39
1301,83,18,20240406,Partner,1,286.03,0.05,271.73
1302,8,20,20240906,Partner,1,341.71,0.0,341.71
1303,87,15,20240813,Online,1,381.95,0.0,381.95
1304,25,21,20241027,Partner,2,278.4,0.0,556.8
1305,49,21,20241220,Online,2,278.4,0.0,556.8
1306,86,3,20240217,Direct,1,97.31,0.0,97.31
1307,117,15,20240704,Partner,2,381.95,0.0,763.9
1308,70,9,20240706,Direct,1,228.5,0.0,228.5
1309,73,4,20240608,Online,1,395.65,0.0,395.65
1310,58,24,20240330,Direct,5,395.55,0.0,1977.75
1311,124,1,20241201,Partner,2,202.03,0.0,404.06
1312,69,3,20241219,Partner,2,97.31,0.0,194.62
1313,10,7,20240917,Partner,1,459.69,0.0,459.69
1314,4,25,20241119,Direct,2,225.87,0.0,451.74
1315,6,13,20240925,Partner,1,145.23,0.0,145.23
1316,65,13,20240918,Direct,1,145.23,0.0,145.23
1317,105,13,20240915,Direct,1,145.23,0.0,145.23
1318,107,16,20240730,Direct,2,131.16,0.0,262.32
1319,44,20,20240131,Online,1,341.71,0.0,341.71
1320,140,14,20241016,Online,5,194.71,0.0,973.55
1321,43,23,20240224,Partner,1,307.04,0.0,307.04
1322,4,20,20241018,Online,1,341.71,0.1,307.54
1323,16,23,20241121,Online,1,307.04,0.0,307.04
1324,98,20,20240122,Online,2,341.71,0.1,615.08
1325,135,7,20240729,Direct,1,459.69,0.0,459.69
1326,53,17,20240102,Partner,2,362.21,0.0,724.42
1327,42,3,20241229,Online,2,97.31,0.0,194.62
1328,96,12,20241010,Direct,1,361.12,0.0,361.12
1329,36,16,20240604,Partner,3,131.16,0.0,393.48
1330,92,3,20240220,Online,2,97.31,0.0,194.62
1331,89,1,20240108,Online,2,202.03,0.1,363.65
1332,17,9,20240116,Direct,1,228.5,0.0,228.5
1333,96,7,20240330,Partner,1,459.69,0.1,413.72
1334,131,6,20241010,Online,1,133.44,0.0,133.44
1335,1,12,20240516,Online,5,361.12,0.0,1805.6
1336,130,13,20240929,Online,1,145.23,0.1,130.71
1337,46,11,20240314,Online,1,251.67,0.0,251.67
1338,5,19,20240411,Partner,1,138.32,0.05,131.4
1339,48,2,20241104,Direct,1,158.31,0.0,158.31
1340,97,2,20240315,Direct,3,158.31,0.05,451.18
1341,18,15,20240922,Online,2,381.95,0.0,763.9
1342,50,19,20240224,Direct,1,138.32,0.05,131.4
1343,69,7,20240221,Direct,1,459.69,0.0,459.69
1344,130,25,20240328,Online,1,225.87,0.0,225.87
1345,56,24,20240908,Partner,3,395.55,0.0,1186.65
1346,75,4,20241109,Partner,2,395.65,0.0,791.3
1347,80,7,20240201,Online,1,459.69,0.1,413.72
1348,103,22,20240107,Online,3,359.07,0.15,915.63
1349,50,8,20241023,Partner,5,436.52,0.0,2182.6
1350,65,18,20240314,Online,1,286.03,0.0,286.03
1351,126,9,20240501,Partner,1,228.5,0.0,228.5
1352,58,21,20240521,Direct,1,278.4,0.05,264.48
1353,108,25,20240117,Partner,1,225.87,0.0,225.87
1354,90,17,20241117,Direct,2,362.21,0.0,724.42
1355,2,1,20241025,Direct,2,202.03,0.0,404.06
1356,36,13,20240627,Direct,2,145.23,0.0,290.46
1357,43,15,20240818,Online,2,381.95,0.05,725.7
1358,16,9,20240716,Direct,1,228.5,0.1,205.65
1359,92,17,20240128,Direct,1,362.21,0.0,362.21
1360,65,15,20240721,Online,1,381.95,0.0,381.95
1361,134,18,20240123,Partner,1,286.03,0.05,271.73
1362,50,9,20240128,Online,2,228.5,0.0,457.0
1363,84,9,20240502,Direct,2,228.5,0.0,457.0
1364,112,19,20240424,Direct,1,138.32,0.0,138.32
1365,68,13,20240322,Online,1,145.23,0.0,145.23
1366,69,10,20240329,Partner,1,294.85,0.0,294.85
1367,91,22,20240104,Partner,3,359.07,0.0,1077.21
1368,120,18,20240604,Partner,1,286.03,0.0,286.03
1369,100,12,20241104,Partner,3,361.12,0.0,1083.36
1370,67,16,20240910,Direct,2,131.16,0.0,262.32
1371,18,8,20240504,Online,2,436.52,0.0,873.04
1372,80,11,20240718,Online,2,251.67,0.1,453.01
1373,122,9,20241026,Direct,3,228.5,0.0,685.5
1374,47,20,20240730,Partner,1,341.71,0.0,341.71
1375,103,22,20240723,Online,2,359.07,0.0,718.14
1376,138,13,20240905,Direct,2,145.23,0.0,290.46
1377,36,21,20240504,Direct,3,278.4,0.0,835.2
1378,33,5,20240329,Direct,1,206.77,0.05,196.43
1379,112,15,20240702,Partner,1,381.95,0.0,381.95
1380,34,11,20240405,Direct,1,251.67,0.0,251.67
1381,127,17,20240528,Partner,1,362.21,0.0,362.21
1382,88,8,20241014,Partner,5,436.52,0.0,2182.6
1383,99,19,20240228,Partner,1,138.32,0.0,138.32
1384,13,1,20240930,Partner,1,202.03,0.0,202.03
1385,86,19,20240620,Partner,3,138.32,0.05,394.21
1386,26,3,20241129,Direct,1,97.31,0.0,97.31
1387,36,19,20240304,Partner,3,138.32,0.0,414.96
1388,45,14,20240628,Online,2,194.71,0.0,389.42
1389,95,24,20240505,Partner,2,395.55,0.0,791.1
1390,131,10,20240407,Partner,1,294.85,0.0,294.85
1391,46,16,20240525,Partner,2,131.16,0.05,249.2
1392,53,20,20240501,Partner,2,341.71,0.05,649.25
1393,92,8,20240118,Partner,3,436.52,0.05,1244.08
1394,49,15,20241206,Direct,2,381.95,0.05,725.7
1395,98,2,20240623,Direct,1,158.31,0.1,142.48
1396,48,3,20240503,Online,1,97.31,0.0,97.31
1397,97,6,20240307,Direct,5,133.44,0.0,667.2
1398,58,15,20240410,Partner,1,381.95,0.0,381.95
1399,83,3,20241005,Direct,3,97.31,0.0,291.93
1400,81,18,20241011,Partner,3,286.03,0.0,858.09
1401,111,19,20240827,Direct,1,138.32,0.0,138.32
1402,29,22,20240322,Partner,1,359.07,0.0,359.07
1403,65,16,20240629,Direct,1,131.16,0.0,131.16
1404,101,9,20240726,Partner,1,228.5,0.05,217.07
1405,110,17,20241118,Online,2,362.21,0.05,688.2
1406,95,8,20240416,Partner,1,436.52,0.05,414.69
1407,36,9,20240831,Online,1,228.5,0.0,228.5
1408,69,16,20240414,Direct,2,131.16,0.0,262.32
1409,83,20,20240819,Online,2,341.71,0.0,683.42
1410,6,8,20240308,Online,5,436.52,0.15,1855.21
1411,72,17,20240513,Online,1,362.21,0.0,362.21
1412,34,11,20240813,Online,1,251.67,0.05,239.09
1413,33,9,20240707,Online,1,228.5,0.15,194.22
1414,65,12,20240506,Partner,1,361.12,0.0,361.12
1415,22,17,20241107,Online,1,362.21,0.0,362.21
1416,21,23,20240418,Direct,1,307.04,0.0,307.04
1417,52,25,20240303,Online,1,225.87,0.0,225.87
1418,48,5,20240919,Direct,2,206.77,0.0,413.54
1419,33,15,20241004,Partner,2,381.95,0.0,763.9
1420,52,10,20240716,Direct,1,294.85,0.0,294.85
1421,125,13,20241202,Online,1,145.23,0.0,145.23
1422,34,16,20241017,Direct,3,131.16,0.0,393.48
1423,70,8,20240608,Direct,1,436.52,0.05,414.69
1424,68,3,20240718,Online,2,97.31,0.05,184.89
1425,66,21,20240214,Online,2,278.4,0.0,556.8
1426,86,12,20240331,Direct,1,361.12,0.0,361.12
1427,73,6,20240613,Direct,5,133.44,0.0,667.2
1428,96,16,20241205,Direct,2,131.16,0.0,262.32
1429,53,25,20240204,Online,3,225.87,0.0,677.61
1430,43,23,20240704,Online,1,307.04,0.05,291.69
1431,2,5,20240601,Direct,1,206.77,0.0,206.77
1432,44,25,20240203,Online,1,225.87,0.0,225.87
1433,44,7,20240608,Direct,3,459.69,0.0,1379.07
1434,17,12,20240425,Partner,1,361.12,0.0,361.12
1435,45,11,20240305,Online,2,251.67,0.0,503.34
1436,95,9,20240723,Partner,1,228.5,0.0,228.5
1437,73,13,20240701,Partner,1,145.23,0.0,145.23
1438,133,18,20240825,Online,1,286.03,0.0,286.03
1439,98,15,20241117,Direct,1,381.95,0.0,381.95
1440,134,16,20240521,Direct,2,131.16,0.0,262.32
1441,11,23,20240116,Partner,2,307.04,0.0,614.08
1442,58,10,20241213,Online,1,294.85,0.0,294.85
1443,129,3,20241219,Partner,1,97.31,0.05,92.44
1444,14,2,20240730,Direct,1,158.31,0.0,158.31
1445,19,9,20241203,Online,1,228.5,0.0,228.5
1446,56,3,20241224,Partner,1,97.31,0.0,97.31
1447,29,1,20240507,Partner,2,202.03,0.0,404.06
1448,22,6,20240629,Online,2,133.44,0.0,266.88
1449,110,19,20240220,Direct,1,138.32,0.15,117.57
1450,18,4,20240529,Direct,1,395.65,0.0,395.65
1451,9,24,20240518,Online,1,395.55,0.0,395.55
1452,2,14,20240422,Online,1,194.71,0.0,194.71
1453,15,6,20241212,Direct,1,133.44,0.05,126.77
1454,42,22,20240726,Direct,1,359.07,0.0,359.07
1455,49,17,20241107,Direct,1,362.21,0.0,362.21
1456,6,20,20240808,Direct,1,341.71,0.05,324.62
1457,52,3,20240604,Direct,2,97.31,0.0,194.62
1458,41,13,20240713,Online,3,145.23,0.0,435.69
1459,1,1,20240121,Online,1,202.03,0.05,191.93
1460,67,14,20240608,Online,1,194.71,0.1,175.24
1461,125,23,20241122,Direct,2,307.04,0.0,614.08
1462,6,2,20241016,Direct,1,158.31,0.0,158.31
1463,100,3,20241018,Partner,1,97.31,0.0,97.31
1464,88,10,20240923,Partner,1,294.85,0.0,294.85
1465,12,25,20240810,Online,1,225.87,0.0,225.87
1466,4,20,20241216,Online,2,341.71,0.0,683.42
1467,115,21,20240627,Direct,1,278.4,0.1,250.56
1468,76,13,20240227,Online,1,145.23,0.05,137.97
1469,57,1,20240526,Direct,3,202.03,0.0,606.09
1470,68,19,20241026,Online,1,138.32,0.0,138.32
1471,31,9,20241222,Direct,1,228.5,0.0,228.5
1472,106,1,20240505,Online,2,202.03,0.0,404.06
1473,97,16,20240226,Direct,1,131.16,0.0,131.16
1474,16,18,20240612,Direct,3,286.03,0.0,858.09
1475,121,5,20240625,Online,2,206.77,0.0,413.54
1476,22,24,20240214,Partner,1,395.55,0.0,395.55
1477,74,1,20241221,Online,1,202.03,0.0,202.03
1478,7,25,20240720,Online,1,225.87,0.0,225.87
1479,113,20,20241111,Direct,3,341.71,0.1,922.62
1480,57,25,20240523,Online,1,225.87,0.0,225.87
1481,102,20,20240216,Partner,5,341.71,0.1,1537.69
1482,136,13,20240805,Partner,1,145.23,0.1,130.71
1483,8,13,20240623,Online,1,145.23,0.0,145.23
1484,95,24,20240914,Online,1,395.55,0.1,356.0
1485,35,19,20241218,Online,2,138.32,0.0,276.64
1486,87,9,20241116,Partner,5,228.5,0.0,1142.5
1487,86,13,20240917,Direct,1,145.23,0.0,145.23
1488,107,6,20241212,Online,1,133.44,0.1,120.1
1489,33,11,20240415,Partner,1,251.67,0.0,251.67
