sale_id,customer_id,product_id,quantity,unit_price,discount_rate,revenue,channel,date_id
1005,23,12,1,361.12,0.0,361.12,Direct,20241017
1006,42,8,1,436.52,0.1,392.87,Partner,20240513
1007,5,7,3,459.69,0.05,1310.12,Direct,20240806
1008,54,12,1,361.12,0.0,361.12,Online,20240816
1009,10,14,1,194.71,0.0,194.71,Direct,20241107
1010,34,1,1,202.03,0.05,191.93,Direct,20240510
1011,16,6,1,133.44,0.1,120.1,Direct,20240622
1012,6,13,2,145.23,0.05,275.94,Partner,20240402
1013,102,9,3,228.5,0.05,651.23,Direct,20240212
1014,15,1,1,202.03,0.0,202.03,Direct,20240127
1015,112,6,1,133.44,0.05,126.77,Partner,20241012
1016,71,16,1,131.16,0.1,118.04,Partner,20241227
1017,45,22,1,359.07,0.0,359.07,Direct,20240906
1018,32,7,2,459.69,0.0,919.38,Online,20241102
1019,35,8,1,436.52,0.0,436.52,Direct,20240722
1020,69,6,1,133.44,0.0,133.44,Direct,20241227
1021,55,23,1,307.04,0.0,307.04,Partner,20240511
1022,56,7,1,459.69,0.05,436.71,Direct,20241016
1023,94,9,1,228.5,0.05,217.07,Direct,20241124
1024,58,1,1,202.03,0.0,202.03,Online,20241208
1025,15,15,2,381.95,0.0,763.9,Direct,20240720
1026,110,6,1,133.44,0.05,126.77,Direct,20240817
1027,66,1,1,202.03,0.0,202.03,Direct,20240708
1028,96,19,1,138.32,0.0,138.32,Direct,20240423
1029,110,25,3,225.87,0.0,677.61,Partner,20240120
1030,57,9,2,228.5,0.0,457.0,Direct,20240629
1031,83,11,2,251.67,0.0,503.34,Direct,20241010
1032,42,3,1,97.31,0.0,97.31,Partner,20240125
1033,72,4,1,395.65,0.0,395.65,Online,20240919
1034,6,5,1,206.77,0.0,206.77,Partner,20241127
1035,44,9,1,228.5,0.0,228.5,Direct,20240129
1036,78,16,2,131.16,0.0,262.32,Partner,20240315
1037,96,25,1,225.87,0.0,225.87,Direct,20240103
1038,46,13,1,145.23,0.0,145.23,Online,20241212
1039,51,6,2,133.44,0.0,266.88,Online,20240601
1040,39,17,1,362.21,0.1,325.99,Partner,20241029
1041,75,11,1,251.67,0.0,251.67,Direct,20241130
1042,25,20,2,341.71,0.0,683.42,Partner,20240829
1043,73,22,1,359.07,0.05,341.12,Partner,20240709
1044,23,19,1,138.32,0.0,138.32,Direct,20240718
1045,50,14,1,194.71,0.0,194.71,Partner,20240710
1046,99,16,2,131.16,0.0,262.32,Direct,20240713
1047,41,12,1,361.12,0.05,343.06,Direct,20240813
1048,29,7,1,459.69,0.0,459.69,Online,20240314
1049,111,19,1,138.32,0.0,138.32,Partner,20240107
1050,100,13,1,145.23,0.05,137.97,Direct,20240409
1051,11,13,2,145.23,0.05,275.94,Direct,20240321
1052,110,16,1,131.16,0.1,118.04,Online,20240209
1053,89,14,2,194.71,0.0,389.42,Online,20240710
1054,56,9,2,228.5,0.05,434.15,Partner,20240312
1055,111,17,1,362.21,0.15,307.88,Partner,20240219
1056,35,15,2,381.95,0.0,763.9,Online,20240112
1057,25,14,1,194.71,0.0,194.71,Partner,20240208
1058,3,11,1,251.67,0.05,239.09,Partner,20240622
1059,53,21,2,278.4,0.0,556.8,Partner,20240429
1060,48,16,1,131.16,0.0,131.16,Online,20240229
1061,52,3,1,97.31,0.0,97.31,Direct,20240706
1062,62,7,1,459.69,0.0,459.69,Direct,20240618
1063,5,21,1,278.4,0.1,250.56,Direct,20240130
1064,18,12,3,361.12,0.0,1083.36,Partner,20241231
1065,32,22,1,359.07,0.0,359.07,Direct,20241010
1066,62,8,2,436.52,0.0,873.04,Direct,20240812
1067,117,20,2,341.71,0.1,615.08,Partner,20240516
1068,113,22,1,359.07,0.0,359.07,Direct,20240729
1069,29,20,1,341.71,0.05,324.62,Direct,20240320
1070,31,25,1,225.87,0.0,225.87,Online,20240518
1071,54,17,5,362.21,0.1,1629.94,Partner,20240531
1072,7,5,1,206.77,0.0,206.77,Partner,20240326
1073,62,24,1,395.55,0.0,395.55,Direct,20240908
1074,106,16,3,131.16,0.0,393.48,Partner,20240611
1075,71,22,1,359.07,0.0,359.07,Direct,20240904
1076,119,15,1,381.95,0.0,381.95,Online,20240319
1077,69,18,3,286.03,0.0,858.09,Online,20240130
1078,30,2,1,158.31,0.0,158.31,Direct,20241208
1079,54,20,1,341.71,0.0,341.71,Partner,20241013
1080,15,5,1,206.77,0.0,206.77,Direct,20240526
1081,119,22,1,359.07,0.05,341.12,Direct,20240511
1082,33,21,1,278.4,0.0,278.4,Partner,20240705
1083,92,24,1,395.55,0.0,395.55,Direct,20240513
1084,81,12,5,361.12,0.0,1805.6,Direct,20240501
1085,86,17,1,362.21,0.0,362.21,Partner,20240718
1086,101,15,1,381.95,0.05,362.85,Direct,20240731
1087,112,21,1,278.4,0.0,278.4,Online,20240130
1088,46,15,3,381.95,0.0,1145.85,Direct,20240530
1089,100,4,2,395.65,0.0,791.3,Direct,20241123
1090,5,3,1,97.31,0.0,97.31,Online,20240814
1091,100,1,2,202.03,0.1,363.65,Online,20240623
1092,40,1,1,202.03,0.05,191.93,Partner,20240312
1093,115,1,2,202.03,0.0,404.06,Online,20240101
1094,78,19,1,138.32,0.05,131.4,Direct,20240526
1095,89,22,1,359.07,0.05,341.12,Partner,20240703
1096,58,10,2,294.85,0.0,589.7,Partner,20240121
1097,7,3,1,97.31,0.0,97.31,Partner,20240421
1098,6,7,3,459.69,0.0,1379.07,Direct,20241019
1099,48,13,3,145.23,0.15,370.34,Direct,20240311
1100,111,17,1,362.21,0.0,362.21,Direct,20240924
1101,36,24,2,395.55,0.0,791.1,Direct,20241230
1102,22,2,1,158.31,0.05,150.39,Online,20240410
1103,72,7,1,459.69,0.0,459.69,Direct,20240210
1104,38,1,1,202.03,0.0,202.03,Online,20241107
1105,105,25,1,225.87,0.0,225.87,Partner,20240910
1106,116,10,1,294.85,0.0,294.85,Direct,20240330
1107,53,7,1,459.69,0.0,459.69,Online,20240311
1108,63,24,1,395.55,0.1,356.0,Online,20241208
1109,29,14,1,194.71,0.0,194.71,Direct,20241117
1110,15,3,1,97.31,0.1,87.58,Partner,20241025
1111,98,13,2,145.23,0.05,275.94,Direct,20240413
1112,59,1,2,202.03,0.0,404.06,Online,20240203
1113,78,3,1,97.31,0.0,97.31,Partner,20240923
1114,51,18,2,286.03,0.1,514.85,Online,20240129
1115,30,2,5,158.31,0.0,791.55,Partner,20240626
1116,82,5,2,206.77,0.0,413.54,Online,20240524
1117,56,2,1,158.31,0.0,158.31,Direct,20240909
1118,47,12,2,361.12,0.1,650.02,Partner,20240108
1119,44,1,1,202.03,0.1,181.83,Direct,20240901
1120,99,18,2,286.03,0.0,572.06,Partner,20241206
1121,45,10,1,294.85,0.1,265.37,Direct,20240507
1122,107,20,2,341.71,0.0,683.42,Partner,20241015
1123,91,8,3,436.52,0.1,1178.6,Direct,20240119
1124,91,17,1,362.21,0.0,362.21,Partner,20241225
1125,105,24,1,395.55,0.0,395.55,Online,20241021
1126,45,12,3,361.12,0.0,1083.36,Partner,20240103
1127,39,18,2,286.03,0.0,572.06,Partner,20240923
1128,4,19,1,138.32,0.0,138.32,Direct,20240921
1129,27,14,5,194.71,0.0,973.55,Partner,20240302
1130,45,15,1,381.95,0.0,381.95,Direct,20241231
1131,77,6,1,133.44,0.0,133.44,Online,20240613
1132,28,23,2,307.04,0.0,614.08,Online,20240714
1133,61,22,2,359.07,0.05,682.23,Partner,20240201
1134,30,6,1,133.44,0.0,133.44,Online,20240225
1135,68,2,1,158.31,0.0,158.31,Partner,20240910
1136,76,22,2,359.07,0.0,718.14,Direct,20240919
1137,83,14,2,194.71,0.0,389.42,Online,20240928
1138,79,15,2,381.95,0.0,763.9,Direct,20240309
1139,94,9,2,228.5,0.05,434.15,Direct,20240504
1140,82,4,1,395.65,0.0,395.65,Online,20240424
1141,16,14,1,194.71,0.0,194.71,Direct,20240403
1142,27,17,2,362.21,0.05,688.2,Partner,20240222
1143,76,15,1,381.95,0.0,381.95,Online,20240508
1144,51,4,1,395.65,0.0,395.65,Direct,20240116
1145,118,17,1,362.21,0.0,362.21,Online,20240219
1146,90,19,2,138.32,0.0,276.64,Partner,20240409
1147,103,8,3,436.52,0.15,1113.13,Online,20240110
1148,106,17,1,362.21,0.0,362.21,Online,20241122
1149,8,19,1,138.32,0.0,138.32,Online,20240825
1150,16,12,1,361.12,0.0,361.12,Online,20240502
1151,23,11,1,251.67,0.0,251.67,Direct,20240815
1152,49,14,1,194.71,0.0,194.71,Direct,20240628
1153,97,3,1,97.31,0.0,97.31,Direct,20240401
1154,72,13,1,145.23,0.0,145.23,Direct,20240519
1155,32,6,1,133.44,0.0,133.44,Partner,20240826
1156,109,3,2,97.31,0.0,194.62,Online,20241026
1157,30,11,1,251.67,0.05,239.09,Direct,20240523
1158,32,3,1,97.31,0.05,92.44,Direct,20240303
1159,45,6,1,133.44,0.0,133.44,Direct,20240726
1160,48,4,1,395.65,0.1,356.08,Online,20241004
1161,35,23,2,307.04,0.0,614.08,Direct,20240426
1162,101,23,1,307.04,0.0,307.04,Online,20240316
1163,88,1,2,202.03,0.0,404.06,Partner,20241020
1164,96,20,1,341.71,0.05,324.62,Direct,20240722
1165,56,11,1,251.67,0.0,251.67,Online,20240110
1166,108,19,2,138.32,0.0,276.64,Online,20240718
1167,40,17,1,362.21,0.1,325.99,Online,20240803
1168,46,22,1,359.07,0.0,359.07,Online,20241104
1169,92,11,1,251.67,0.0,251.67,Partner,20240119
1170,112,10,1,294.85,0.0,294.85,Partner,20240127
1171,38,2,1,158.31,0.0,158.31,Partner,20240622
1172,31,11,2,251.67,0.1,453.01,Partner,20240503
1173,105,14,1,194.71,0.0,194.71,Online,20240811
1174,72,12,1,361.12,0.0,361.12,Partner,20240613
1175,5,23,3,307.04,0.05,875.06,Direct,20241014
1176,45,22,5,359.07,0.0,1795.35,Online,20240615
1177,111,10,1,294.85,0.0,294.85,Online,20240316
1178,75,18,1,286.03,0.1,257.43,Direct,20240629
1179,24,12,1,361.12,0.0,361.12,Online,20240804
1180,108,22,1,359.07,0.0,359.07,Direct,20241119
1181,40,19,2,138.32,0.1,248.98,Direct,20240705
1182,61,9,1,228.5,0.0,228.5,Direct,20240928
1183,59,20,2,341.71,0.1,615.08,Partner,20240205
1184,45,13,2,145.23,0.1,261.41,Direct,20240809
1185,78,10,2,294.85,0.0,589.7,Online,20240915
1186,26,19,5,138.32,0.1,622.44,Direct,20240111
1187,11,6,1,133.44,0.15,113.42,Partner,20240312
1188,37,15,5,381.95,0.15,1623.29,Partner,20240722
1189,90,7,3,459.69,0.0,1379.07,Direct,20241120
1190,78,2,2,158.31,0.0,316.62,Direct,20240121
1191,68,25,1,225.87,0.0,225.87,Online,20241124
1192,1,8,1,436.52,0.0,436.52,Online,20240516
1193,55,19,5,138.32,0.1,622.44,Partner,20241115
1194,101,11,2,251.67,0.0,503.34,Online,20241117
1195,15,13,1,145.23,0.0,145.23,Online,20240119
1196,46,18,1,286.03,0.1,257.43,Partner,20240221
1197,36,9,1,228.5,0.1,205.65,Online,20240303
1198,22,17,1,362.21,0.0,362.21,Partner,20240107
1199,44,8,3,436.52,0.0,1309.56,Direct,20240501
1200,10,18,2,286.03,0.0,572.06,Direct,20240527
1201,59,3,1,97.31,0.0,97.31,Partner,20240605
1202,89,11,1,251.67,0.0,251.67,Direct,20241127
1203,80,7,1,459.69,0.0,459.69,Direct,20240302
1204,103,10,2,294.85,0.0,589.7,Online,20241031
1205,103,23,1,307.04,0.05,291.69,Direct,20240517
1206,6,22,2,359.07,0.0,718.14,Online,20240826
1207,105,16,1,131.16,0.05,124.6,Direct,20240930
1208,49,9,1,228.5,0.1,205.65,Direct,20240813
1209,42,5,1,206.77,0.0,206.77,Direct,20240918
1210,70,21,1,278.4,0.0,278.4,Partner,20240530
1211,61,19,1,138.32,0.05,131.4,Partner,20241022
1212,103,5,2,206.77,0.0,413.54,Direct,20240520
1213,109,18,1,286.03,0.0,286.03,Online,20240214
1214,58,8,1,436.52,0.0,436.52,Partner,20241006
1215,58,13,1,145.23,0.05,137.97,Online,20240820
1216,46,25,2,225.87,0.1,406.57,Online,20241221
1217,78,12,1,361.12,0.0,361.12,Online,20240423
1218,35,22,1,359.07,0.15,305.21,Direct,20240716
1219,47,25,1,225.87,0.1,203.28,Online,20241007
1220,73,2,1,158.31,0.0,158.31,Partner,20240706
1221,12,17,1,362.21,0.0,362.21,Partner,20241007
1222,46,8,1,436.52,0.1,392.87,Partner,20241109
1223,95,7,3,459.69,0.0,1379.07,Partner,20240828
1224,110,22,1,359.07,0.0,359.07,Direct,20240116
1225,102,13,1,145.23,0.05,137.97,Direct,20240619
1226,73,8,1,436.52,0.1,392.87,Online,20240406
1227,15,24,1,395.55,0.0,395.55,Partner,20241006
1228,89,24,1,395.55,0.0,395.55,Partner,20241026
1229,91,12,1,361.12,0.0,361.12,Partner,20240107
1230,83,2,1,158.31,0.0,158.31,Direct,20240324
1231,60,10,2,294.85,0.05,560.22,Online,20240614
1232,79,22,3,359.07,0.05,1023.35,Partner,20240615
1233,5,4,1,395.65,0.1,356.08,Partner,20240518
1234,43,18,1,286.03,0.05,271.73,Partner,20240420
1235,83,11,1,251.67,0.0,251.67,Direct,20240130
1236,100,10,1,294.85,0.05,280.11,Online,20240322
1237,65,10,3,294.85,0.0,884.55,Online,20240204
1238,39,8,1,436.52,0.0,436.52,Partner,20240627
1239,25,17,3,362.21,0.15,923.64,Direct,20241202
1240,107,15,5,381.95,0.0,1909.75,Partner,20240921
1241,107,14,1,194.71,0.0,194.71,Partner,20240813
1242,73,3,1,97.31,0.1,87.58,Online,20240225
1243,39,4,5,395.65,0.0,1978.25,Online,20240425
1244,54,18,1,286.03,0.0,286.03,Partner,20240320
1245,75,22,1,359.07,0.0,359.07,Online,20240621
1246,94,21,3,278.4,0.0,835.2,Direct,20240629
1247,41,12,5,361.12,0.1,1625.04,Direct,20241211
1248,42,15,1,381.95,0.0,381.95,Online,20241111
1249,119,7,1,459.69,0.0,459.69,Online,20240521
1250,119,7,1,459.69,0.0,459.69,Online,20240218
1251,87,11,1,251.67,0.05,239.09,Partner,20240831
1252,46,9,2,228.5,0.0,457.0,Online,20241118
1253,18,10,1,294.85,0.0,294.85,Online,20241119
1254,37,6,1,133.44,0.1,120.1,Partner,20240306
1255,90,16,1,131.16,0.0,131.16,Direct,20240222
1256,7,6,1,133.44,0.0,133.44,Online,20240729
1257,100,11,1,251.67,0.0,251.67,Direct,20241026
1258,88,4,2,395.65,0.0,791.3,Partner,20240911
1259,29,17,1,362.21,0.0,362.21,Direct,20241019
1260,84,11,1,251.67,0.0,251.67,Partner,20240801
1261,112,13,1,145.23,0.0,145.23,Online,20241114
1262,37,19,1,138.32,0.0,138.32,Partner,20240226
1263,27,20,2,341.71,0.0,683.42,Online,20240819
1264,99,20,2,341.71,0.0,683.42,Partner,20240822
1265,69,2,3,158.31,0.0,474.93,Partner,20240629
1266,86,13,2,145.23,0.05,275.94,Partner,20240629
1267,70,17,2,362.21,0.0,724.42,Online,20240926
1268,93,1,5,202.03,0.0,1010.15,Partner,20241031
1269,46,9,3,228.5,0.0,685.5,Partner,20241127
1270,115,21,2,278.4,0.1,501.12,Online,20240104
1271,104,17,1,362.21,0.1,325.99,Partner,20240912
1272,55,13,2,145.23,0.0,290.46,Partner,20240815
1273,5,3,1,97.31,0.0,97.31,Online,20240404
1274,59,18,2,286.03,0.15,486.25,Direct,20240604
1275,47,18,1,286.03,0.05,271.73,Online,20240811
1276,69,18,1,286.03,0.05,271.73,Online,20240712
1277,64,22,5,359.07,0.0,1795.35,Direct,20240428
1278,95,16,5,131.16,0.0,655.8,Partner,20240618
1279,3,14,2,194.71,0.1,350.48,Direct,20241107
1280,53,9,1,228.5,0.0,228.5,Direct,20240615
1281,59,12,1,361.12,0.0,361.12,Direct,20240806
1282,54,16,1,131.16,0.0,131.16,Direct,20240114
1283,63,16,1,131.16,0.05,124.6,Online,20240511
1284,110,16,3,131.16,0.0,393.48,Partner,20240911
1285,43,1,1,202.03,0.0,202.03,Partner,20241001
1286,97,9,1,228.5,0.0,228.5,Online,20241002
1287,91,18,1,286.03,0.05,271.73,Online,20240811
1288,39,1,2,202.03,0.0,404.06,Online,20240921
1289,74,17,1,362.21,0.1,325.99,Partner,20241216
1290,85,18,3,286.03,0.05,815.19,Partner,20240718
1291,15,24,1,395.55,0.0,395.55,Direct,20240702
1292,17,18,1,286.03,0.0,286.03,Online,20241031
1293,70,14,5,194.71,0.0,973.55,Partner,20240628
1294,91,17,2,362.21,0.1,651.98,Online,20240106
1295,118,15,2,381.95,0.0,763.9,Online,20240204
1296,33,24,1,395.55,0.05,375.77,Direct,20240427
1297,36,18,1,286.03,0.05,271.73,Partner,20240728
1298,61,16,1,131.16,0.05,124.6,Partner,20240913
1299,70,10,2,294.85,0.05,560.22,Online,20241128
1300,12,2,1,158.31,0.05,150.39,Direct,20241020
1301,71,18,1,286.03,0.05,271.73,Partner,20240406
1302,7,20,1,341.71,0.0,341.71,Partner,20240906
1303,74,15,1,381.95,0.0,381.95,Online,20240813
1304,21,21,2,278.4,0.0,556.8,Partner,20241027
1305,43,21,2,278.4,0.0,556.8,Online,20241220
1306,73,3,1,97.31,0.0,97.31,Direct,20240217
1307,100,15,2,381.95,0.0,763.9,Partner,20240704
1308,62,9,1,228.5,0.0,228.5,Direct,20240706
1309,64,4,1,395.65,0.0,395.65,Online,20240608
1310,51,24,5,395.55,0.0,1977.75,Direct,20240330
1311,105,1,2,202.03,0.0,404.06,Partner,20241201
1312,61,3,2,97.31,0.0,194.62,Partner,20241219
1313,9,7,1,459.69,0.0,459.69,Partner,20240917
1314,3,25,2,225.87,0.0,451.74,Direct,20241119
1315,5,13,1,145.23,0.0,145.23,Partner,20240925
1316,57,13,1,145.23,0.0,145.23,Direct,20240918
1317,90,13,1,145.23,0.0,145.23,Direct,20240915
1318,92,16,2,131.16,0.0,262.32,Direct,20240730
1319,38,20,1,341.71,0.0,341.71,Online,20240131
1320,120,14,5,194.71,0.0,973.55,Online,20241016
1321,37,23,1,307.04,0.0,307.04,Partner,20240224
1322,3,20,1,341.71,0.1,307.54,Online,20241018
1323,13,23,1,307.04,0.0,307.04,Online,20241121
1324,84,20,2,341.71,0.1,615.08,Online,20240122
1325,115,7,1,459.69,0.0,459.69,Direct,20240729
1326,47,17,2,362.21,0.0,724.42,Partner,20240102
1327,36,3,2,97.31,0.0,194.62,Online,20241229
1328,82,12,1,361.12,0.0,361.12,Direct,20241010
1329,30,16,3,131.16,0.0,393.48,Partner,20240604
1330,79,3,2,97.31,0.0,194.62,Online,20240220
1331,76,1,2,202.03,0.1,363.65,Online,20240108
1332,14,9,1,228.5,0.0,228.5,Direct,20240116
1333,82,7,1,459.69,0.1,413.72,Partner,20240330
1334,111,6,1,133.44,0.0,133.44,Online,20241010
1335,1,12,5,361.12,0.0,1805.6,Online,20240516
1336,110,13,1,145.23,0.1,130.71,Online,20240929
1337,40,11,1,251.67,0.0,251.67,Online,20240314
1338,4,19,1,138.32,0.05,131.4,Partner,20240411
1339,42,2,1,158.31,0.0,158.31,Direct,20241104
1340,83,2,3,158.31,0.05,451.18,Direct,20240315
1341,15,15,2,381.95,0.0,763.9,Online,20240922
1342,44,19,1,138.32,0.05,131.4,Direct,20240224
1343,61,7,1,459.69,0.0,459.69,Direct,20240221
1344,110,25,1,225.87,0.0,225.87,Online,20240328
1345,49,24,3,395.55,0.0,1186.65,Partner,20240908
1346,65,4,2,395.65,0.0,791.3,Partner,20241109
1347,68,7,1,459.69,0.1,413.72,Online,20240201
1348,89,22,3,359.07,0.15,915.63,Online,20240107
1349,44,8,5,436.52,0.0,2182.6,Partner,20241023
1350,57,18,1,286.03,0.0,286.03,Online,20240314
1351,107,9,1,228.5,0.0,228.5,Partner,20240501
1352,51,21,1,278.4,0.05,264.48,Direct,20240521
1353,93,25,1,225.87,0.0,225.87,Partner,20240117
1354,77,17,2,362.21,0.0,724.42,Direct,20241117
1355,2,1,2,202.03,0.0,404.06,Direct,20241025
1356,30,13,2,145.23,0.0,290.46,Direct,20240627
1357,37,15,2,381.95,0.05,725.7,Online,20240818
1358,13,9,1,228.5,0.1,205.65,Direct,20240716
1359,79,17,1,362.21,0.0,362.21,Direct,20240128
1360,57,15,1,381.95,0.0,381.95,Online,20240721
1361,114,18,1,286.03,0.05,271.73,Partner,20240123
1362,44,9,2,228.5,0.0,457.0,Online,20240128
1363,72,9,2,228.5,0.0,457.0,Direct,20240502
1364,96,19,1,138.32,0.0,138.32,Direct,20240424
1365,60,13,1,145.23,0.0,145.23,Online,20240322
1366,61,10,1,294.85,0.0,294.85,Partner,20240329
1367,78,22,3,359.07,0.0,1077.21,Partner,20240104
1368,102,18,1,286.03,0.0,286.03,Partner,20240604
1369,86,12,3,361.12,0.0,1083.36,Partner,20241104
1370,59,16,2,131.16,0.0,262.32,Direct,20240910
1371,15,8,2,436.52,0.0,873.04,Online,20240504
1372,68,11,2,251.67,0.1,453.01,Online,20240718
1373,103,9,3,228.5,0.0,685.5,Direct,20241026
1374,41,20,1,341.71,0.0,341.71,Partner,20240730
1375,89,22,2,359.07,0.0,718.14,Online,20240723
1376,118,13,2,145.23,0.0,290.46,Direct,20240905
1377,30,21,3,278.4,0.0,835.2,Direct,20240504
1378,27,5,1,206.77,0.05,196.43,Direct,20240329
1379,96,15,1,381.95,0.0,381.95,Partner,20240702
1380,28,11,1,251.67,0.0,251.67,Direct,20240405
1381,108,17,1,362.21,0.0,362.21,Partner,20240528
1382,75,8,5,436.52,0.0,2182.6,Partner,20241014
1383,85,19,1,138.32,0.0,138.32,Partner,20240228
1384,11,1,1,202.03,0.0,202.03,Partner,20240930
1385,73,19,3,138.32,0.05,394.21,Partner,20240620
1386,22,3,1,97.31,0.0,97.31,Direct,20241129
1387,30,19,3,138.32,0.0,414.96,Partner,20240304
1388,39,14,2,194.71,0.0,389.42,Online,20240628
1389,81,24,2,395.55,0.0,791.1,Partner,20240505
1390,111,10,1,294.85,0.0,294.85,Partner,20240407
1391,40,16,2,131.16,0.05,249.2,Partner,20240525
1392,47,20,2,341.71,0.05,649.25,Partner,20240501
1393,79,8,3,436.52,0.05,1244.08,Partner,20240118
1394,43,15,2,381.95,0.05,725.7,Direct,20241206
1395,84,2,1,158.31,0.1,142.48,Direct,20240623
1396,42,3,1,97.31,0.0,97.31,Online,20240503
1397,83,6,5,133.44,0.0,667.2,Direct,20240307
1398,51,15,1,381.95,0.0,381.95,Partner,20240410
1399,71,3,3,97.31,0.0,291.93,Direct,20241005
1400,69,18,3,286.03,0.0,858.09,Partner,20241011
1401,95,19,1,138.32,0.0,138.32,Direct,20240827
1402,24,22,1,359.07,0.0,359.07,Partner,20240322
1403,57,16,1,131.16,0.0,131.16,Direct,20240629
1404,87,9,1,228.5,0.05,217.07,Partner,20240726
1405,94,17,2,362.21,0.05,688.2,Online,20241118
1406,81,8,1,436.52,0.05,414.69,Partner,20240416
1407,30,9,1,228.5,0.0,228.5,Online,20240831
1408,61,16,2,131.16,0.0,262.32,Direct,20240414
1409,71,20,2,341.71,0.0,683.42,Online,20240819
1410,5,8,5,436.52,0.15,1855.21,Online,20240308
1411,63,17,1,362.21,0.0,362.21,Online,20240513
1412,28,11,1,251.67,0.05,239.09,Online,20240813
1413,27,9,1,228.5,0.15,194.22,Online,20240707
1414,57,12,1,361.12,0.0,361.12,Partner,20240506
1415,19,17,1,362.21,0.0,362.21,Online,20241107
1416,18,23,1,307.04,0.0,307.04,Direct,20240418
1417,46,25,1,225.87,0.0,225.87,Online,20240303
1418,42,5,2,206.77,0.0,413.54,Direct,20240919
1419,27,15,2,381.95,0.0,763.9,Partner,20241004
1420,46,10,1,294.85,0.0,294.85,Direct,20240716
1421,106,13,1,145.23,0.0,145.23,Online,20241202
1422,28,16,3,131.16,0.0,393.48,Direct,20241017
1423,62,8,1,436.52,0.05,414.69,Direct,20240608
1424,60,3,2,97.31,0.05,184.89,Online,20240718
1425,58,21,2,278.4,0.0,556.8,Online,20240214
1426,73,12,1,361.12,0.0,361.12,Direct,20240331
1427,64,6,5,133.44,0.0,667.2,Direct,20240613
1428,82,16,2,131.16,0.0,262.32,Direct,20241205
1429,47,25,3,225.87,0.0,677.61,Online,20240204
1430,37,23,1,307.04,0.05,291.69,Online,20240704
1431,2,5,1,206.77,0.0,206.77,Direct,20240601
1432,38,25,1,225.87,0.0,225.87,Online,20240203
1433,38,7,3,459.69,0.0,1379.07,Direct,20240608
1434,14,12,1,361.12,0.0,361.12,Partner,20240425
1435,39,11,2,251.67,0.0,503.34,Online,20240305
1436,81,9,1,228.5,0.0,228.5,Partner,20240723
1437,64,13,1,145.23,0.0,145.23,Partner,20240701
1438,113,18,1,286.03,0.0,286.03,Online,20240825
1439,84,15,1,381.95,0.0,381.95,Direct,20241117
1440,114,16,2,131.16,0.0,262.32,Direct,20240521
1441,10,23,2,307.04,0.0,614.08,Partner,20240116
1442,51,10,1,294.85,0.0,294.85,Online,20241213
1443,109,3,1,97.31,0.05,92.44,Partner,20241219
1444,12,2,1,158.31,0.0,158.31,Direct,20240730
1445,16,9,1,228.5,0.0,228.5,Online,20241203
1446,49,3,1,97.31,0.0,97.31,Partner,20241224
1447,24,1,2,202.03,0.0,404.06,Partner,20240507
1448,19,6,2,133.44,0.0,266.88,Online,20240629
1449,94,19,1,138.32,0.15,117.57,Direct,20240220
1450,15,4,1,395.65,0.0,395.65,Direct,20240529
1451,8,24,1,395.55,0.0,395.55,Online,20240518
1452,2,14,1,194.71,0.0,194.71,Online,20240422
1453,12,6,1,133.44,0.05,126.77,Direct,20241212
1454,36,22,1,359.07,0.0,359.07,Direct,20240726
1455,43,17,1,362.21,0.0,362.21,Direct,20241107
1456,5,20,1,341.71,0.05,324.62,Direct,20240808
1457,46,3,2,97.31,0.0,194.62,Direct,20240604
1458,35,13,3,145.23,0.0,435.69,Online,20240713
1459,1,1,1,202.03,0.05,191.93,Online,20240121
1460,59,14,1,194.71,0.1,175.24,Online,20240608
1461,106,23,2,307.04,0.0,614.08,Direct,20241122
1462,5,2,1,158.31,0.0,158.31,Direct,20241016
1463,86,3,1,97.31,0.0,97.31,Partner,20241018
1464,75,10,1,294.85,0.0,294.85,Partner,20240923
1465,11,25,1,225.87,0.0,225.87,Online,20240810
1466,3,20,2,341.71,0.0,683.42,Online,20241216
1467,98,21,1,278.4,0.1,250.56,Direct,20240627
1468,66,13,1,145.23,0.05,137.97,Online,20240227
1469,50,1,3,202.03,0.0,606.09,Direct,20240526
1470,60,19,1,138.32,0.0,138.32,Online,20241026
1471,25,9,1,228.5,0.0,228.5,Direct,20241222
1472,91,1,2,202.03,0.0,404.06,Online,20240505
1473,83,16,1,131.16,0.0,131.16,Direct,20240226
1474,13,18,3,286.03,0.0,858.09,Direct,20240612
1475,103,5,2,206.77,0.0,413.54,Online,20240625
1476,19,24,1,395.55,0.0,395.55,Partner,20240214
1477,64,1,1,202.03,0.0,202.03,Online,20241221
1478,6,25,1,225.87,0.0,225.87,Online,20240720
1479,97,20,3,341.71,0.1,922.62,Direct,20241111
1480,50,25,1,225.87,0.0,225.87,Online,20240523
1481,88,20,5,341.71,0.1,1537.69,Partner,20240216
1482,116,13,1,145.23,0.1,130.71,Partner,20240805
1483,7,13,1,145.23,0.0,145.23,Online,20240623
1484,81,24,1,395.55,0.1,356.0,Online,20240914
1485,29,19,2,138.32,0.0,276.64,Online,20241218
1486,74,9,5,228.5,0.0,1142.5,Partner,20241116
1487,73,13,1,145.23,0.0,145.23,Direct,20240917
1488,92,6,1,133.44,0.1,120.1,Online,20241212
1489,27,11,1,251.67,0.0,251.67,Partner,20240415
