conversion_id,user_id,conversion_ts,revenue,conversion_type
964,u000463,2024-03-05 07:00:00,74.15,Trial Started
965,u000070,2024-05-30 20:00:00,114.46,Trial Started
966,u000518,2024-04-04 08:00:00,44.1,Paid Signup
967,u001445,2024-03-03 18:00:00,75.09,Trial Started
968,u001370,2024-09-10 16:00:00,50.95,Upsell
969,u000642,2024-09-17 04:00:00,80.46,Upsell
970,u000642,2024-03-12 22:00:00,51.93,Paid Signup
971,u001674,2024-01-08 17:00:00,70.47,Trial Started
972,u001674,2024-10-23 07:00:00,71.75,Paid Signup
973,u000184,2024-12-03 16:00:00,41.15,Paid Signup
974,u001664,2024-05-09 17:00:00,48.62,Upsell
975,u001664,2024-09-30 05:00:00,90.75,Trial Started
976,u001353,2024-10-09 02:00:00,58.74,Upsell
977,u001334,2024-08-05 20:00:00,124.63,Paid Signup
978,u000638,2024-05-23 01:00:00,72.0,Paid Signup
979,u001657,2024-04-15 04:00:00,48.89,Trial Started
980,u001657,2024-08-31 21:00:00,74.25,Upsell
981,u000029,2024-12-27 06:00:00,116.79,Paid Signup
982,u000029,2024-03-16 14:00:00,53.08,Upsell
983,u000454,2024-08-04 14:00:00,86.37,Trial Started
984,u000454,2024-09-10 10:00:00,55.4,Paid Signup
985,u000026,2024-08-31 08:00:00,51.88,Paid Signup
986,u000539,2024-07-02 17:00:00,84.36,Trial Started
987,u001446,2024-08-02 10:00:00,48.45,Trial Started
988,u001343,2024-01-03 07:00:00,59.23,Paid Signup
989,u001338,2024-07-27 21:00:00,77.19,Upsell
990,u000566,2024-07-22 03:00:00,47.78,Upsell
991,u000566,2024-01-15 14:00:00,37.57,Trial Started
992,u001603,2024-01-27 12:00:00,49.53,Trial Started
993,u001277,2024-06-24 07:00:00,82.12,Upsell
994,u001277,2024-09-08 10:00:00,76.42,Trial Started
995,u001792,2024-07-15 21:00:00,78.91,Upsell
996,u000036,2024-08-04 17:00:00,125.9,Upsell
997,u000604,2024-06-06 10:00:00,33.1,Upsell
998,u001690,2024-09-24 11:00:00,59.97,Upsell
999,u000397,2024-07-20 07:00:00,50.53,Upsell
1000,u000873,2024-06-25 08:00:00,79.73,Paid Signup
1001,u001462,2024-03-14 21:00:00,84.12,Upsell
1002,u001545,2024-04-06 15:00:00,92.88,Paid Signup
1003,u000081,2024-12-09 09:00:00,97.21,Trial Started
1004,u001340,2024-09-19 02:00:00,82.62,Paid Signup
1005,u001340,2024-01-12 06:00:00,52.93,Trial Started
1006,u000212,2024-07-15 10:00:00,42.22,Trial Started
1007,u001581,2024-11-08 19:00:00,46.82,Paid Signup
1008,u000351,2024-11-21 02:00:00,107.27,Paid Signup
1009,u000856,2024-11-12 13:00:00,44.98,Upsell
1010,u000848,2024-05-18 11:00:00,61.11,Paid Signup
1011,u000848,2024-10-13 21:00:00,84.5,Paid Signup
1012,u001310,2024-04-03 11:00:00,64.41,Trial Started
1013,u001274,2024-06-13 11:00:00,102.16,Trial Started
1014,u001274,2024-05-04 01:00:00,143.41,Upsell
1015,u001339,2024-03-23 18:00:00,56.64,Upsell
1016,u001075,2024-05-03 20:00:00,83.41,Trial Started
1017,u001075,2024-08-18 04:00:00,80.19,Paid Signup
1018,u000478,2024-08-25 13:00:00,88.2,Upsell
1019,u001345,2024-03-21 12:00:00,68.84,Trial Started
1020,u001531,2024-07-06 07:00:00,117.09,Paid Signup
1021,u000987,2024-09-03 19:00:00,132.48,Paid Signup
1022,u001562,2024-06-20 14:00:00,64.04,Trial Started
1023,u001031,2024-08-27 01:00:00,68.14,Upsell
1024,u000095,2024-04-07 10:00:00,105.05,Trial Started
1025,u001064,2024-05-24 10:00:00,75.14,Paid Signup
1026,u001422,2024-02-21 13:00:00,75.64,Trial Started
1027,u001422,2024-10-31 10:00:00,46.46,Upsell
1028,u001665,2024-09-30 03:00:00,96.95,Trial Started
1029,u001665,2024-03-26 20:00:00,77.34,Paid Signup
1030,u001257,2024-10-20 21:00:00,46.52,Upsell
1031,u000712,2024-04-07 20:00:00,125.88,Paid Signup
1032,u000712,2024-01-13 08:00:00,102.28,Paid Signup
1033,u000452,2024-07-26 07:00:00,46.47,Paid Signup
1034,u000452,2024-03-16 17:00:00,94.36,Trial Started
1035,u001571,2024-06-19 05:00:00,57.08,Trial Started
1036,u000625,2024-05-23 15:00:00,128.95,Paid Signup
1037,u001716,2024-01-18 03:00:00,103.38,Trial Started
1038,u001155,2024-01-26 06:00:00,66.36,Upsell
1039,u000915,2024-08-06 07:00:00,138.66,Upsell
1040,u000915,2024-08-21 20:00:00,103.63,Upsell
1041,u001321,2024-04-21 16:00:00,67.62,Upsell
1042,u001321,2024-05-17 04:00:00,60.83,Trial Started
1043,u000536,2024-11-24 19:00:00,44.29,Trial Started
1044,u000199,2024-03-17 15:00:00,38.87,Paid Signup
1045,u001766,2024-01-20 09:00:00,64.13,Trial Started
1046,u001140,2024-08-04 01:00:00,56.77,Paid Signup
1047,u000113,2024-10-09 20:00:00,41.94,Trial Started
1048,u000750,2024-12-03 03:00:00,82.27,Paid Signup
1049,u001639,2024-11-30 23:00:00,45.05,Paid Signup
1050,u000718,2024-05-25 13:00:00,70.81,Upsell
1051,u001106,2024-08-24 23:00:00,46.94,Upsell
1052,u001106,2024-01-29 05:00:00,95.28,Trial Started
1053,u001511,2024-09-22 23:00:00,183.23,Trial Started
1054,u001215,2024-12-03 17:00:00,79.52,Upsell
1055,u001021,2024-04-28 02:00:00,66.59,Trial Started
1056,u001021,2024-02-24 15:00:00,105.5,Upsell
1057,u001032,2024-12-10 19:00:00,42.57,Paid Signup
1058,u000122,2024-09-21 21:00:00,55.4,Upsell
1059,u000122,2024-03-18 20:00:00,53.03,Upsell
1060,u000815,2024-07-16 07:00:00,31.39,Trial Started
1061,u001165,2024-04-12 22:00:00,72.58,Paid Signup
1062,u001660,2024-04-20 05:00:00,44.23,Trial Started
1063,u001660,2024-12-06 10:00:00,67.64,Trial Started
1064,u000037,2024-04-25 05:00:00,61.88,Trial Started
1065,u000243,2024-07-05 02:00:00,47.57,Upsell
1066,u001122,2024-11-12 21:00:00,96.54,Upsell
1067,u001122,2024-04-01 15:00:00,83.35,Upsell
1068,u001606,2024-09-21 04:00:00,58.32,Upsell
1069,u001606,2024-06-11 14:00:00,164.4,Upsell
1070,u000674,2024-04-06 00:00:00,60.29,Paid Signup
1071,u000033,2024-11-21 09:00:00,65.09,Paid Signup
1072,u001139,2024-07-26 11:00:00,99.8,Trial Started
1073,u000425,2024-02-20 09:00:00,65.24,Trial Started
1074,u001239,2024-09-16 10:00:00,38.24,Paid Signup
1075,u001023,2024-06-15 14:00:00,90.98,Trial Started
1076,u000458,2024-02-27 03:00:00,71.04,Paid Signup
1077,u000458,2024-03-22 07:00:00,66.28,Upsell
1078,u000348,2024-03-28 14:00:00,34.29,Paid Signup
1079,u000573,2024-12-18 15:00:00,49.85,Upsell
1080,u000892,2024-08-26 15:00:00,72.15,Paid Signup
1081,u000892,2024-03-19 16:00:00,39.33,Upsell
1082,u001509,2024-03-01 15:00:00,54.23,Upsell
1083,u000572,2024-02-10 01:00:00,41.34,Trial Started
1084,u001206,2024-01-15 14:00:00,39.62,Paid Signup
1085,u001296,2024-11-16 07:00:00,109.79,Trial Started
1086,u000098,2024-04-08 06:00:00,93.38,Paid Signup
1087,u000098,2024-08-14 08:00:00,74.91,Upsell
1088,u000589,2024-04-27 20:00:00,36.43,Trial Started
1089,u000589,2024-05-11 07:00:00,69.34,Upsell
1090,u001065,2024-07-06 13:00:00,64.83,Trial Started
1091,u001712,2024-11-22 04:00:00,126.44,Trial Started
1092,u000282,2024-09-02 22:00:00,91.64,Trial Started
1093,u000282,2024-07-10 05:00:00,35.99,Paid Signup
1094,u000124,2024-04-20 06:00:00,97.38,Paid Signup
1095,u000124,2024-04-25 08:00:00,82.52,Trial Started
1096,u001149,2024-11-17 23:00:00,62.52,Trial Started
1097,u000762,2024-12-19 21:00:00,55.31,Paid Signup
1098,u000762,2024-01-15 16:00:00,49.96,Upsell
1099,u000721,2024-08-08 03:00:00,47.66,Trial Started
1100,u000515,2024-08-22 17:00:00,68.26,Paid Signup
1101,u000489,2024-02-18 05:00:00,97.0,Paid Signup
1102,u001519,2024-10-27 19:00:00,78.03,Upsell
1103,u000817,2024-07-28 04:00:00,61.82,Upsell
1104,u000817,2024-07-13 12:00:00,83.07,Paid Signup
1105,u001346,2024-04-24 18:00:00,24.65,Paid Signup
1106,u000753,2024-05-19 12:00:00,96.06,Trial Started
1107,u000481,2024-11-26 07:00:00,41.88,Paid Signup
1108,u001694,2024-11-06 11:00:00,91.55,Trial Started
1109,u000917,2024-01-26 21:00:00,93.72,Upsell
1110,u001708,2024-07-03 08:00:00,107.38,Trial Started
1111,u001520,2024-01-06 08:00:00,50.32,Paid Signup
1112,u000552,2024-09-15 03:00:00,42.6,Trial Started
1113,u000552,2024-01-08 19:00:00,130.01,Upsell
1114,u000217,2024-09-16 01:00:00,89.22,Paid Signup
1115,u000217,2024-05-02 18:00:00,77.05,Trial Started
1116,u000206,2024-01-19 00:00:00,53.82,Trial Started
1117,u000440,2024-07-07 00:00:00,107.7,Paid Signup
1118,u001251,2024-09-09 15:00:00,54.53,Upsell
1119,u001219,2024-09-16 11:00:00,47.03,Paid Signup
1120,u000384,2024-05-21 07:00:00,88.67,Trial Started
1121,u000358,2024-10-11 08:00:00,43.6,Trial Started
1122,u000844,2024-12-11 16:00:00,74.01,Upsell
1123,u000844,2024-12-17 12:00:00,69.15,Trial Started
1124,u000262,2024-12-06 13:00:00,74.38,Upsell
1125,u000687,2024-07-23 06:00:00,98.5,Upsell
1126,u000687,2024-06-27 06:00:00,65.98,Trial Started
1127,u001798,2024-02-25 06:00:00,69.22,Paid Signup
1128,u000487,2024-02-11 01:00:00,75.86,Upsell
1129,u001523,2024-04-25 04:00:00,93.96,Trial Started
1130,u000893,2024-04-15 17:00:00,90.4,Upsell
1131,u000578,2024-05-06 12:00:00,39.6,Trial Started
1132,u000108,2024-02-28 20:00:00,71.98,Trial Started
1133,u000108,2024-01-02 06:00:00,59.71,Trial Started
1134,u000793,2024-02-01 05:00:00,79.13,Trial Started
1135,u000692,2024-05-26 20:00:00,57.59,Upsell
1136,u000692,2024-10-30 16:00:00,64.03,Trial Started
1137,u001448,2024-05-10 10:00:00,84.79,Paid Signup
1138,u000802,2024-08-07 12:00:00,86.38,Paid Signup
1139,u000888,2024-07-25 07:00:00,50.32,Paid Signup
1140,u001207,2024-06-23 00:00:00,44.32,Trial Started
1141,u001329,2024-11-28 17:00:00,51.26,Trial Started
1142,u001329,2024-04-06 05:00:00,47.14,Upsell
1143,u000795,2024-05-26 18:00:00,53.97,Paid Signup
1144,u000373,2024-02-26 11:00:00,37.59,Trial Started
1145,u000373,2024-12-06 05:00:00,51.82,Upsell
1146,u000908,2024-07-15 20:00:00,65.48,Upsell
1147,u000908,2024-11-17 17:00:00,38.3,Upsell
1148,u001401,2024-05-18 13:00:00,67.26,Paid Signup
1149,u000300,2024-12-01 05:00:00,123.08,Upsell
1150,u000300,2024-05-15 23:00:00,70.14,Paid Signup
1151,u000847,2024-06-25 01:00:00,35.14,Trial Started
1152,u001719,2024-02-07 06:00:00,65.67,Paid Signup
1153,u001248,2024-10-04 20:00:00,86.23,Upsell
1154,u001154,2024-01-04 21:00:00,100.91,Upsell
1155,u000950,2024-10-23 05:00:00,50.13,Trial Started
1156,u001055,2024-02-08 10:00:00,92.04,Paid Signup
1157,u000327,2024-09-01 09:00:00,222.43,Trial Started
1158,u001104,2024-04-26 12:00:00,46.67,Upsell
1159,u000665,2024-03-24 11:00:00,69.51,Trial Started
1160,u000921,2024-07-06 19:00:00,59.55,Upsell
1161,u001269,2024-11-18 19:00:00,41.16,Upsell
1162,u000765,2024-07-17 01:00:00,75.55,Paid Signup
1163,u000765,2024-09-11 05:00:00,36.61,Paid Signup
1164,u000643,2024-05-26 06:00:00,32.18,Trial Started
1165,u000633,2024-07-31 19:00:00,61.94,Trial Started
1166,u000400,2024-03-04 20:00:00,71.49,Paid Signup
1167,u000672,2024-05-01 00:00:00,51.29,Upsell
1168,u000323,2024-09-10 16:00:00,81.06,Upsell
1169,u000850,2024-02-04 11:00:00,85.51,Trial Started
1170,u001361,2024-02-07 05:00:00,133.63,Trial Started
1171,u001361,2024-09-13 19:00:00,42.99,Upsell
1172,u001382,2024-09-29 19:00:00,67.82,Trial Started
1173,u001493,2024-02-18 06:00:00,91.07,Upsell
1174,u001493,2024-02-08 19:00:00,72.9,Upsell
1175,u000420,2024-03-06 08:00:00,71.28,Paid Signup
1176,u001718,2024-01-23 04:00:00,70.99,Paid Signup
1177,u001464,2024-01-31 14:00:00,55.1,Upsell
1178,u000089,2024-04-18 17:00:00,60.5,Upsell
1179,u001648,2024-12-23 08:00:00,62.49,Paid Signup
1180,u001390,2024-07-11 08:00:00,65.55,Trial Started
1181,u001483,2024-03-20 00:00:00,94.32,Upsell
1182,u001483,2024-05-26 18:00:00,42.51,Paid Signup
1183,u000379,2024-06-15 05:00:00,94.52,Trial Started
1184,u000637,2024-04-28 10:00:00,91.26,Trial Started
1185,u001059,2024-08-19 22:00:00,68.67,Paid Signup
1186,u001213,2024-11-03 03:00:00,160.72,Trial Started
1187,u001788,2024-05-29 08:00:00,52.79,Paid Signup
1188,u001350,2024-08-27 14:00:00,83.45,Upsell
1189,u000254,2024-01-01 02:00:00,26.35,Upsell
1190,u001504,2024-03-25 12:00:00,90.78,Paid Signup
1191,u001504,2024-10-20 09:00:00,57.29,Upsell
1192,u001702,2024-08-03 11:00:00,92.27,Upsell
1193,u001702,2024-03-11 06:00:00,131.62,Trial Started
1194,u001503,2024-12-03 16:00:00,66.5,Paid Signup
1195,u000216,2024-12-11 02:00:00,90.54,Upsell
1196,u000635,2024-11-17 17:00:00,91.81,Trial Started
1197,u000759,2024-01-08 14:00:00,91.58,Paid Signup
1198,u000759,2024-03-11 05:00:00,26.75,Upsell
1199,u000371,2024-02-15 17:00:00,91.31,Trial Started
1200,u001487,2024-02-17 11:00:00,59.03,Paid Signup
1201,u000757,2024-09-02 17:00:00,60.05,Paid Signup
1202,u000757,2024-03-22 22:00:00,80.2,Paid Signup
1203,u000194,2024-10-26 14:00:00,49.07,Upsell
1204,u001002,2024-02-12 14:00:00,44.46,Paid Signup
1205,u000607,2024-03-23 08:00:00,78.56,Trial Started
1206,u000608,2024-03-01 11:00:00,104.18,Paid Signup
1207,u000508,2024-10-04 21:00:00,55.2,Trial Started
1208,u000162,2024-09-30 03:00:00,52.2,Upsell
1209,u000063,2024-05-24 02:00:00,95.85,Upsell
1210,u000546,2024-06-13 12:00:00,28.64,Upsell
1211,u001200,2024-10-02 18:00:00,47.42,Trial Started
1212,u000399,2024-08-23 11:00:00,92.56,Upsell
1213,u000399,2024-04-21 00:00:00,54.3,Upsell
1214,u000328,2024-09-16 17:00:00,99.77,Trial Started
1215,u000769,2024-08-18 00:00:00,64.43,Trial Started
1216,u001703,2024-08-25 04:00:00,85.71,Upsell
1217,u000947,2024-08-11 03:00:00,89.96,Trial Started
1218,u001170,2024-01-15 21:00:00,81.04,Trial Started
1219,u000140,2024-11-21 04:00:00,49.66,Paid Signup
1220,u000835,2024-12-16 21:00:00,91.99,Upsell
1221,u001057,2024-01-31 14:00:00,110.84,Upsell
1222,u001057,2024-11-20 12:00:00,103.3,Trial Started
1223,u001734,2024-08-13 06:00:00,115.95,Paid Signup
1224,u000382,2024-01-14 13:00:00,80.49,Trial Started
1225,u000032,2024-02-06 08:00:00,89.46,Paid Signup
1226,u001768,2024-08-31 01:00:00,36.39,Trial Started
1227,u000962,2024-03-27 10:00:00,91.9,Upsell
1228,u000962,2024-11-09 16:00:00,111.96,Upsell
1229,u000001,2024-05-03 17:00:00,161.59,Upsell
1230,u000471,2024-09-10 06:00:00,77.01,Trial Started
1231,u001175,2024-08-13 05:00:00,85.35,Trial Started
1232,u001061,2024-05-30 10:00:00,35.57,Trial Started
1233,u000213,2024-06-16 10:00:00,40.78,Upsell
1234,u001326,2024-06-22 19:00:00,78.25,Paid Signup
1235,u001326,2024-05-31 18:00:00,42.53,Upsell
1236,u001299,2024-07-13 03:00:00,59.21,Trial Started
1237,u001196,2024-03-16 11:00:00,60.26,Upsell
1238,u000409,2024-07-17 21:00:00,77.09,Paid Signup
1239,u000409,2024-04-29 22:00:00,54.78,Upsell
1240,u000789,2024-08-30 17:00:00,63.23,Trial Started
1241,u000955,2024-07-21 19:00:00,78.54,Upsell
1242,u001411,2024-07-12 16:00:00,92.06,Trial Started
1243,u000906,2024-02-18 07:00:00,57.3,Paid Signup
1244,u000599,2024-07-09 05:00:00,59.71,Paid Signup
1245,u000231,2024-03-01 02:00:00,75.68,Paid Signup
1246,u000231,2024-11-11 07:00:00,48.32,Upsell
1247,u000178,2024-01-13 04:00:00,46.22,Upsell
1248,u000178,2024-10-28 13:00:00,90.96,Trial Started
1249,u001407,2024-06-16 09:00:00,54.29,Trial Started
1250,u001407,2024-05-13 10:00:00,94.9,Paid Signup
1251,u001212,2024-05-02 18:00:00,42.85,Trial Started
1252,u000304,2024-05-17 11:00:00,24.02,Paid Signup
1253,u000304,2024-11-07 12:00:00,93.89,Upsell
1254,u001662,2024-04-05 13:00:00,60.79,Trial Started
1255,u001276,2024-06-25 13:00:00,65.2,Paid Signup
1256,u001276,2024-06-21 09:00:00,102.49,Paid Signup
1257,u000299,2024-07-19 20:00:00,151.7,Trial Started
1258,u000997,2024-10-07 06:00:00,44.01,Paid Signup
1259,u000242,2024-02-14 10:00:00,141.7,Paid Signup
1260,u000560,2024-04-30 03:00:00,74.94,Paid Signup
1261,u000560,2024-11-18 11:00:00,94.04,Upsell
1262,u001444,2024-11-08 08:00:00,61.63,Upsell
1263,u001444,2024-09-01 14:00:00,69.52,Paid Signup
1264,u000760,2024-03-19 16:00:00,48.77,Paid Signup
1265,u001146,2024-04-24 10:00:00,54.77,Upsell
1266,u000810,2024-06-22 10:00:00,50.4,Trial Started
1267,u000457,2024-08-02 11:00:00,101.16,Trial Started
1268,u000867,2024-10-07 19:00:00,70.84,Trial Started
1269,u000867,2024-04-17 17:00:00,179.08,Upsell
1270,u001650,2024-10-03 20:00:00,67.52,Upsell
1271,u000948,2024-07-15 17:00:00,105.19,Upsell
1272,u000370,2024-02-18 14:00:00,48.86,Trial Started
1273,u000504,2024-09-12 15:00:00,94.43,Paid Signup
1274,u001396,2024-01-30 12:00:00,51.94,Upsell
1275,u001402,2024-03-16 20:00:00,116.2,Upsell
1276,u000863,2024-10-13 17:00:00,49.79,Upsell
1277,u000871,2024-01-25 21:00:00,107.85,Trial Started
1278,u001640,2024-01-06 23:00:00,81.94,Trial Started
1279,u000185,2024-12-08 04:00:00,77.93,Paid Signup
1280,u000055,2024-07-16 00:00:00,22.82,Trial Started
1281,u000055,2024-05-05 05:00:00,95.37,Upsell
1282,u000398,2024-05-30 14:00:00,51.61,Paid Signup
1283,u001572,2024-11-30 14:00:00,34.44,Trial Started
1284,u000628,2024-10-26 03:00:00,40.19,Trial Started
1285,u001590,2024-07-29 22:00:00,80.67,Upsell
1286,u001590,2024-09-28 07:00:00,65.82,Trial Started
1287,u001717,2024-03-28 11:00:00,68.21,Trial Started
1288,u001678,2024-02-22 02:00:00,71.06,Paid Signup
1289,u001081,2024-01-09 22:00:00,51.67,Upsell
1290,u001637,2024-08-18 17:00:00,43.47,Paid Signup
1291,u001624,2024-02-13 19:00:00,80.87,Paid Signup
1292,u000986,2024-12-30 21:00:00,86.86,Upsell
1293,u000986,2024-08-06 01:00:00,155.37,Paid Signup
1294,u001063,2024-11-02 00:00:00,70.18,Paid Signup
1295,u000616,2024-07-28 00:00:00,69.76,Trial Started
1296,u000116,2024-01-12 00:00:00,38.72,Trial Started
1297,u001311,2024-02-07 23:00:00,39.12,Upsell
1298,u001216,2024-06-02 11:00:00,50.52,Paid Signup
1299,u000971,2024-12-13 18:00:00,52.5,Upsell
1300,u000285,2024-10-14 18:00:00,98.76,Paid Signup
1301,u000656,2024-08-30 12:00:00,62.93,Paid Signup
1302,u000624,2024-10-07 16:00:00,126.24,Upsell
1303,u001259,2024-05-07 08:00:00,82.84,Trial Started
1304,u000941,2024-06-19 17:00:00,40.66,Upsell
1305,u001578,2024-11-15 01:00:00,71.91,Paid Signup
1306,u000933,2024-06-25 03:00:00,43.62,Paid Signup
1307,u000424,2024-01-22 02:00:00,43.8,Trial Started
1308,u000424,2024-01-19 12:00:00,40.11,Paid Signup
1309,u000833,2024-04-16 05:00:00,47.03,Paid Signup
1310,u001592,2024-07-08 01:00:00,101.62,Upsell
1311,u001592,2024-06-17 01:00:00,70.28,Upsell
1312,u000038,2024-05-16 20:00:00,55.51,Trial Started
1313,u000197,2024-07-22 13:00:00,52.4,Upsell
1314,u001115,2024-06-04 00:00:00,38.49,Trial Started
1315,u000864,2024-12-30 14:00:00,44.94,Upsell
1316,u001598,2024-08-04 11:00:00,37.58,Trial Started
1317,u001180,2024-02-18 23:00:00,109.61,Paid Signup
1318,u000134,2024-04-09 01:00:00,40.11,Upsell
1319,u000134,2024-04-11 13:00:00,52.32,Upsell
1320,u001356,2024-07-22 13:00:00,45.78,Paid Signup
1321,u000143,2024-02-24 04:00:00,126.95,Paid Signup
1322,u000587,2024-11-26 09:00:00,45.88,Trial Started
1323,u000587,2024-09-18 12:00:00,52.94,Paid Signup
1324,u000200,2024-06-13 07:00:00,32.4,Trial Started
1325,u000746,2024-06-12 19:00:00,46.05,Trial Started
1326,u001732,2024-03-08 21:00:00,40.65,Paid Signup
1327,u001308,2024-04-04 18:00:00,67.1,Paid Signup
1328,u001080,2024-07-10 16:00:00,46.6,Paid Signup
1329,u001234,2024-09-23 01:00:00,45.88,Paid Signup
1330,u001490,2024-10-08 11:00:00,46.86,Upsell
1331,u000283,2024-05-18 22:00:00,90.18,Upsell
1332,u000250,2024-02-15 23:00:00,54.3,Paid Signup
1333,u000250,2024-07-22 17:00:00,109.03,Upsell
1334,u001580,2024-02-24 10:00:00,122.11,Trial Started
1335,u001675,2024-04-21 07:00:00,129.91,Trial Started
1336,u000430,2024-04-12 21:00:00,122.5,Paid Signup
1337,u000430,2024-06-06 13:00:00,77.08,Trial Started
1338,u001352,2024-04-07 14:00:00,57.23,Trial Started
1339,u000209,2024-12-07 15:00:00,122.07,Paid Signup
1340,u000209,2024-07-24 19:00:00,105.71,Paid Signup
1341,u001294,2024-04-18 08:00:00,25.0,Trial Started
1342,u001294,2024-07-16 01:00:00,84.02,Trial Started
1343,u001601,2024-06-16 12:00:00,68.58,Paid Signup
1344,u001469,2024-12-13 19:00:00,90.43,Paid Signup
1345,u001447,2024-08-26 11:00:00,57.81,Trial Started
1346,u000013,2024-12-04 05:00:00,76.42,Paid Signup
1347,u001577,2024-01-30 22:00:00,91.04,Upsell
1348,u001577,2024-09-01 10:00:00,72.4,Upsell
1349,u001461,2024-07-15 02:00:00,75.93,Paid Signup
1350,u000053,2024-08-30 05:00:00,58.85,Paid Signup
1351,u000763,2024-07-31 22:00:00,52.85,Paid Signup
1352,u001395,2024-12-09 14:00:00,59.85,Paid Signup
1353,u000975,2024-01-10 20:00:00,80.87,Paid Signup
1354,u000556,2024-01-05 00:00:00,57.31,Upsell
1355,u000016,2024-08-29 20:00:00,43.56,Trial Started
1356,u000339,2024-07-15 19:00:00,93.07,Upsell
1357,u001337,2024-11-24 10:00:00,26.97,Trial Started
1358,u001258,2024-12-15 21:00:00,38.28,Upsell
1359,u001585,2024-03-14 04:00:00,32.98,Trial Started
1360,u000729,2024-01-14 14:00:00,98.19,Upsell
1361,u000729,2024-11-07 07:00:00,117.26,Paid Signup
1362,u001423,2024-03-21 09:00:00,78.65,Trial Started
1363,u000869,2024-02-05 15:00:00,75.19,Paid Signup
1364,u000869,2024-12-20 21:00:00,52.24,Trial Started
1365,u000361,2024-03-20 06:00:00,50.02,Trial Started
1366,u000361,2024-12-22 13:00:00,56.69,Trial Started
1367,u001756,2024-09-06 15:00:00,56.08,Upsell
1368,u001135,2024-07-07 14:00:00,147.18,Paid Signup
1369,u001328,2024-10-15 15:00:00,62.87,Paid Signup
1370,u001158,2024-03-12 13:00:00,34.14,Upsell
1371,u000109,2024-12-23 07:00:00,104.89,Paid Signup
1372,u001410,2024-02-21 02:00:00,47.3,Paid Signup
1373,u001385,2024-09-11 11:00:00,34.51,Trial Started
1374,u000182,2024-10-03 19:00:00,137.35,Paid Signup
1375,u000784,2024-12-06 23:00:00,81.47,Paid Signup
1376,u001348,2024-09-27 23:00:00,90.29,Upsell
1377,u000517,2024-06-24 23:00:00,34.54,Trial Started
1378,u000711,2024-07-11 14:00:00,61.12,Upsell
1379,u000352,2024-02-03 01:00:00,50.92,Upsell
1380,u000352,2024-05-20 00:00:00,40.64,Upsell
1381,u000724,2024-08-21 09:00:00,120.26,Upsell
1382,u001429,2024-11-26 06:00:00,77.86,Trial Started
1383,u000741,2024-07-20 03:00:00,71.47,Paid Signup
1384,u000741,2024-03-03 20:00:00,70.32,Paid Signup
1385,u000501,2024-08-16 03:00:00,144.94,Upsell
1386,u000501,2024-01-05 00:00:00,81.56,Upsell
1387,u001615,2024-01-14 12:00:00,63.31,Upsell
1388,u001615,2024-01-30 21:00:00,103.62,Paid Signup
1389,u000597,2024-08-15 23:00:00,78.72,Trial Started
1390,u000597,2024-07-30 06:00:00,95.67,Trial Started
1391,u000130,2024-09-14 02:00:00,50.4,Paid Signup
1392,u000413,2024-07-29 18:00:00,69.59,Paid Signup
1393,u000067,2024-05-15 23:00:00,40.46,Paid Signup
1394,u000617,2024-09-05 03:00:00,54.54,Upsell
1395,u001007,2024-05-29 23:00:00,54.13,Paid Signup
1396,u000878,2024-10-01 05:00:00,56.84,Upsell
1397,u000878,2024-08-31 15:00:00,50.45,Paid Signup
1398,u000402,2024-03-09 10:00:00,55.03,Paid Signup
1399,u000416,2024-04-11 04:00:00,43.82,Upsell
1400,u000416,2024-06-01 03:00:00,39.61,Trial Started
1401,u000403,2024-01-17 19:00:00,224.37,Paid Signup
1402,u000571,2024-12-19 15:00:00,77.2,Upsell
1403,u001383,2024-02-04 15:00:00,30.73,Paid Signup
1404,u001625,2024-04-11 11:00:00,25.69,Trial Started
1405,u001317,2024-05-30 13:00:00,184.74,Paid Signup
1406,u000942,2024-09-16 23:00:00,63.43,Paid Signup
1407,u000942,2024-08-03 12:00:00,83.6,Upsell
1408,u000258,2024-04-11 23:00:00,64.12,Upsell
1409,u001244,2024-02-24 01:00:00,42.59,Trial Started
1410,u001681,2024-11-24 18:00:00,62.88,Paid Signup
1411,u000551,2024-02-09 04:00:00,57.59,Paid Signup
1412,u001656,2024-05-04 23:00:00,60.53,Trial Started
1413,u000768,2024-03-30 05:00:00,62.27,Paid Signup
1414,u000714,2024-05-01 22:00:00,136.07,Trial Started
1415,u001782,2024-06-17 07:00:00,52.06,Upsell
1416,u001782,2024-06-08 05:00:00,73.57,Trial Started
1417,u001300,2024-11-10 09:00:00,62.08,Trial Started
1418,u000295,2024-06-10 16:00:00,46.57,Upsell
1419,u000967,2024-02-28 22:00:00,65.96,Upsell
1420,u001111,2024-06-09 08:00:00,92.25,Trial Started
1421,u001161,2024-11-14 09:00:00,44.85,Trial Started
1422,u000659,2024-03-31 16:00:00,89.28,Trial Started
1423,u001083,2024-08-25 04:00:00,67.34,Paid Signup
1424,u000612,2024-02-13 10:00:00,99.11,Trial Started
1425,u001393,2024-06-03 07:00:00,45.84,Paid Signup
1426,u000821,2024-06-20 06:00:00,82.84,Paid Signup
1427,u000821,2024-01-14 03:00:00,58.19,Paid Signup
1428,u001302,2024-03-23 19:00:00,32.33,Paid Signup
1429,u001638,2024-11-08 11:00:00,67.49,Paid Signup
